pdb_id,crystal_id,species_name,species_class,concentration_bin,pH_bin,temperature_bin,method_family,observed_in_structure_label
2P44,1,tris,Organic ligands/additives,missing,basic,ambient,vapor diffusion - unspecified,0
2P45,1,tris,Organic ligands/additives,missing,mildly acidic,ambient,vapor diffusion - unspecified,0
2P48,1,tris,Organic ligands/additives,missing,mildly acidic,ambient,vapor diffusion - unspecified,0
2P49,1,tris,Organic ligands/additives,missing,basic,ambient,vapor diffusion - unspecified,0
2QKB,1,tris,Organic ligands/additives,mid,basic,ambient,vapor diffusion - hanging drop,0
2R7D,1,tris,Organic ligands/additives,missing,mildly basic,cold,vapor diffusion - hanging drop,0
2R7F,1,tris,Organic ligands/additives,missing,missing,missing,missing,0
2ZAE,1,tris,Organic ligands/additives,low-mid,mildly basic,ambient,vapor diffusion - hanging drop,0
3A5E,1,tris,Organic ligands/additives,mid,missing,missing,missing,0
3ASM,1,tris,Organic ligands/additives,low-mid,basic,ambient,vapor diffusion - sitting drop,0
3BCM,1,tris,Organic ligands/additives,low-mid,missing,missing,missing,0
3C8O,1,tris,Organic ligands/additives,mid,basic,ambient,vapor diffusion - hanging drop,0
3DJO,1,tris,Organic ligands/additives,mid,basic,ambient,vapor diffusion - hanging drop,0
3DJP,1,tris,Organic ligands/additives,mid,basic,ambient,vapor diffusion - hanging drop,0
3DJQ,1,tris,Organic ligands/additives,mid,basic,ambient,vapor diffusion - hanging drop,0
3DJV,1,tris,Organic ligands/additives,mid,basic,ambient,vapor diffusion - hanging drop,0
3DJX,1,tris,Organic ligands/additives,mid,basic,ambient,vapor diffusion - hanging drop,0
3F8G,1,tris,Organic ligands/additives,low-mid,missing,cold,vapor diffusion - sitting drop,0
3FKZ,1,tris,Organic ligands/additives,mid,basic,ambient,vapor diffusion - hanging drop,0
3FL0,1,tris,Organic ligands/additives,mid,basic,ambient,vapor diffusion - hanging drop,0
3FL1,1,tris,Organic ligands/additives,mid,basic,ambient,vapor diffusion - hanging drop,0
3FL3,1,tris,Organic ligands/additives,mid,basic,ambient,vapor diffusion - hanging drop,0
3IE2,1,tris,Organic ligands/additives,mid,mildly acidic,ambient,vapor diffusion - hanging drop,0
3ISN,1,tris,Organic ligands/additives,mid,neutral,cold,vapor diffusion - sitting drop,0
3KLE,1,tris,Organic ligands/additives,low-mid,neutral,missing,vapor diffusion - hanging drop,0
3KLF,1,tris,Organic ligands/additives,low-mid,neutral,missing,vapor diffusion - hanging drop,0
3KLG,1,tris,Organic ligands/additives,low-mid,mildly acidic,missing,vapor diffusion - hanging drop,0
3KLI,1,tris,Organic ligands/additives,low-mid,neutral,missing,vapor diffusion - hanging drop,0
3N3W,1,tris,Organic ligands/additives,low-mid,neutral,ambient,vapor diffusion - sitting drop,0
3NGY,1,tris,Organic ligands/additives,mid,missing,missing,missing,0
3O2R,1,tris,Organic ligands/additives,low-mid,acidic,ambient,vapor diffusion - sitting drop,0
3O3G,1,tris,Organic ligands/additives,mid,basic,ambient,vapor diffusion - sitting drop,0
3P56,1,tris,Organic ligands/additives,mid,neutral,cold,vapor diffusion - sitting drop,0
3PUF,1,tris,Organic ligands/additives,mid,mildly acidic,ambient,vapor diffusion - sitting drop,0
3Q3F,1,tris,Organic ligands/additives,low-mid,missing,missing,missing,0
3QLH,1,tris,Organic ligands/additives,trace-low,mildly basic,cold,vapor diffusion - hanging drop,0
3QSK,1,tris,Organic ligands/additives,mid,mildly acidic,ambient,vapor diffusion - hanging drop,0
3U97,1,tris,Organic ligands/additives,mid,mildly basic,ambient,vapor diffusion - sitting drop,0
3V32,1,tris,Organic ligands/additives,mid,mildly acidic,ambient,vapor diffusion - hanging drop,0
3V34,1,tris,Organic ligands/additives,mid,mildly acidic,ambient,vapor diffusion - hanging drop,0
3WHO,1,tris,Organic ligands/additives,mid,neutral,ambient,vapor diffusion - hanging drop,0
3WYZ,1,tris,Organic ligands/additives,low-mid,missing,missing,missing,0
3ZQ4,1,tris,Organic ligands/additives,mid,mildly basic,missing,unspecified/other,0
4B3Q,1,tris,Organic ligands/additives,low-mid,missing,missing,missing,0
4B8A,1,tris,Organic ligands/additives,low-mid,mildly basic,missing,unspecified/other,0
4H8K,1,tris,Organic ligands/additives,mid,basic,ambient,vapor diffusion - sitting drop,0
4HKQ,1,tris,Organic ligands/additives,mid,acidic,ambient,vapor diffusion - hanging drop,0
4IBN,1,tris,Organic ligands/additives,mid,basic,cold,vapor diffusion - sitting drop,0
4ICL,1,tris,Organic ligands/additives,trace-low,neutral,missing,vapor diffusion - hanging drop,0
4IDK,1,tris,Organic ligands/additives,trace-low,neutral,cold,vapor diffusion - hanging drop,0
4IFY,1,tris,Organic ligands/additives,trace-low,neutral,cold,vapor diffusion - hanging drop,0
4IG0,1,tris,Organic ligands/additives,trace-low,neutral,cold,vapor diffusion - hanging drop,0
4IG3,1,tris,Organic ligands/additives,trace-low,neutral,cold,vapor diffusion - hanging drop,0
4KFB,1,tris,Organic ligands/additives,trace-low,neutral,missing,vapor diffusion - hanging drop,0
4LY7,1,tris,Organic ligands/additives,mid,neutral,ambient,vapor diffusion - hanging drop,0
4OL8,1,tris,Organic ligands/additives,mid,basic,ambient,vapor diffusion - hanging drop,0
4OOG,1,tris,Organic ligands/additives,mid,missing,missing,missing,0
4OUN,1,tris,Organic ligands/additives,mid,basic,ambient,vapor diffusion - sitting drop,0
4OXP,1,tris,Organic ligands/additives,mid,missing,missing,missing,0
4PEQ,1,tris,Organic ligands/additives,mid,acidic,ambient,vapor diffusion - hanging drop,0
4POU,1,tris,Organic ligands/additives,mid,basic,warm,vapor diffusion - hanging drop,0
4QAG,1,tris,Organic ligands/additives,low-mid,mildly basic,ambient,vapor diffusion - hanging drop,0
5A0T,1,tris,Organic ligands/additives,mid,basic,missing,unspecified/other,0
5A0V,1,tris,Organic ligands/additives,mid,basic,missing,unspecified/other,0
5B16,1,tris,Organic ligands/additives,mid,missing,ambient,vapor diffusion - sitting drop,0
5DMR,1,tris,Organic ligands/additives,mid,missing,missing,missing,0
5DZM,1,tris,Organic ligands/additives,mid,missing,ambient,vapor diffusion - sitting drop,0
5F6C,1,tris,Organic ligands/additives,mid,basic,ambient,vapor diffusion - sitting drop,0
5H4G,1,tris,Organic ligands/additives,mid,basic,ambient,vapor diffusion - hanging drop,0
5H4H,1,tris,Organic ligands/additives,mid,basic,ambient,vapor diffusion - hanging drop,0
5HBM,1,tris,Organic ligands/additives,missing,neutral,cold,vapor diffusion - hanging drop,0
5K8J,1,tris,Organic ligands/additives,mid,mildly acidic,ambient,vapor diffusion - sitting drop,0
5OHG,1,tris,Organic ligands/additives,mid,basic,ambient,vapor diffusion - sitting drop,0
5UV5,1,tris,Organic ligands/additives,missing,mildly acidic,ambient,vapor diffusion - unspecified,0
6AOC,1,tris,Organic ligands/additives,missing,mildly acidic,ambient,vapor diffusion - unspecified,0
6CQC,1,tris,Organic ligands/additives,low-mid,acidic,ambient,vapor diffusion - sitting drop,0
6ECL,1,tris,Organic ligands/additives,missing,mildly acidic,cold,vapor diffusion - unspecified,0
6F7T,1,tris,Organic ligands/additives,mid,basic,ambient,vapor diffusion - hanging drop,0
6G63,1,tris,Organic ligands/additives,low-mid,basic,ambient,vapor diffusion - sitting drop,0
6K6S,1,tris,Organic ligands/additives,low-mid,missing,ambient,microbatch,0
6M11,1,tris,Organic ligands/additives,mid,missing,missing,missing,0
6M12,1,tris,Organic ligands/additives,mid,missing,missing,missing,0
6M13,1,tris,Organic ligands/additives,mid,missing,missing,missing,0
6QMN,1,tris,Organic ligands/additives,mid,missing,ambient,vapor diffusion - hanging drop,0
6X2D,1,tris,Organic ligands/additives,low-mid,neutral,ambient,vapor diffusion - sitting drop,0
7BY2,1,tris,Organic ligands/additives,missing,missing,missing,missing,0
7BY3,1,tris,Organic ligands/additives,missing,missing,missing,missing,0
7DSY,1,tris,Organic ligands/additives,mid,missing,missing,missing,0
7DTS,1,tris,Organic ligands/additives,mid,missing,missing,missing,0
7E8J,1,tris,Organic ligands/additives,mid,missing,ambient,vapor diffusion - sitting drop,0
7ELW,1,tris,Organic ligands/additives,mid,missing,missing,missing,0
7NDK,1,tris,Organic ligands/additives,mid,missing,ambient,vapor diffusion - sitting drop,0
7OT6,1,tris,Organic ligands/additives,mid,missing,cold,vapor diffusion - sitting drop,0
7OTA,1,tris,Organic ligands/additives,mid,missing,cold,vapor diffusion - sitting drop,0
7OTK,1,tris,Organic ligands/additives,mid,missing,cold,vapor diffusion - sitting drop,0
7OTN,1,tris,Organic ligands/additives,mid,missing,cold,vapor diffusion - sitting drop,0
7OTX,1,tris,Organic ligands/additives,mid,missing,cold,vapor diffusion - sitting drop,0
7OTZ,1,tris,Organic ligands/additives,mid,missing,cold,vapor diffusion - sitting drop,0
7OUT,1,tris,Organic ligands/additives,mid,missing,cold,vapor diffusion - sitting drop,0
7TAZ,1,tris,Organic ligands/additives,missing,mildly acidic,cold,vapor diffusion - hanging drop,0
8FE8,1,tris,Organic ligands/additives,trace-low,missing,cold,vapor diffusion - hanging drop,0
8FFX,1,tris,Organic ligands/additives,trace-low,missing,cold,vapor diffusion - hanging drop,0
8SSF,1,tris,Organic ligands/additives,mid,mildly acidic,cold,vapor diffusion - sitting drop,0
8VU9,1,tris,Organic ligands/additives,trace-low,missing,cold,vapor diffusion - hanging drop,0
8VUB,1,tris,Organic ligands/additives,trace-low,missing,cold,vapor diffusion - hanging drop,0
8VUF,1,tris,Organic ligands/additives,trace-low,missing,cold,vapor diffusion - hanging drop,0
8VUM,1,tris,Organic ligands/additives,trace-low,missing,cold,vapor diffusion - hanging drop,0
9F7G,1,tris,Organic ligands/additives,mid,mildly acidic,ambient,vapor diffusion - sitting drop,0
9GNT,1,tris,Organic ligands/additives,low-mid,missing,ambient,vapor diffusion - sitting drop,0
9GO7,1,tris,Organic ligands/additives,high,missing,ambient,vapor diffusion - sitting drop,0
9GQ0,1,tris,Organic ligands/additives,mid,missing,ambient,vapor diffusion - sitting drop,0
9GQP,1,tris,Organic ligands/additives,mid,missing,ambient,vapor diffusion - sitting drop,0
2AV5,1,imidazole,Organic ligands/additives,missing,missing,missing,missing,0
2FYM,3,imidazole,Organic ligands/additives,mid,mildly acidic,ambient,vapor diffusion - hanging drop,0
2I5J,1,imidazole,Organic ligands/additives,low-mid,mildly acidic,cold,vapor diffusion - hanging drop,0
2ZD1,1,imidazole,Organic ligands/additives,missing,neutral,cold,vapor diffusion - hanging drop,0
2ZE2,1,imidazole,Organic ligands/additives,missing,neutral,cold,vapor diffusion - hanging drop,0
3BGR,1,imidazole,Organic ligands/additives,missing,neutral,cold,vapor diffusion - hanging drop,0
3IS9,1,imidazole,Organic ligands/additives,low-mid,missing,missing,missing,0
3QO9,1,imidazole,Organic ligands/additives,low-mid,neutral,cold,evaporation,0
3U3G,1,imidazole,Organic ligands/additives,mid,missing,missing,missing,0
3V1O,1,imidazole,Organic ligands/additives,mid,neutral,ambient,vapor diffusion - hanging drop,0
3V1R,1,imidazole,Organic ligands/additives,mid,neutral,ambient,vapor diffusion - hanging drop,0
4CZX,1,imidazole,Organic ligands/additives,mid,neutral,missing,unspecified/other,0
4CZY,1,imidazole,Organic ligands/additives,mid,neutral,missing,unspecified/other,0
4E19,1,imidazole,Organic ligands/additives,missing,neutral,cold,vapor diffusion - sitting drop,0
4G1Q,1,imidazole,Organic ligands/additives,missing,neutral,cold,vapor diffusion - sitting drop,0
4ICL,1,imidazole,Organic ligands/additives,low-mid,neutral,missing,vapor diffusion - hanging drop,0
4IDK,1,imidazole,Organic ligands/additives,low-mid,neutral,cold,vapor diffusion - hanging drop,0
4IFY,1,imidazole,Organic ligands/additives,low-mid,neutral,cold,vapor diffusion - hanging drop,0
4IG0,1,imidazole,Organic ligands/additives,low-mid,neutral,cold,vapor diffusion - hanging drop,0
4IG3,1,imidazole,Organic ligands/additives,low-mid,neutral,cold,vapor diffusion - hanging drop,0
4KFB,1,imidazole,Organic ligands/additives,low-mid,neutral,missing,vapor diffusion - hanging drop,0
4NYN,1,imidazole,Organic ligands/additives,missing,neutral,cold,vapor diffusion - sitting drop,0
5VQQ,1,imidazole,Organic ligands/additives,low-mid,neutral,cold,vapor diffusion - hanging drop,0
5VQR,1,imidazole,Organic ligands/additives,low-mid,neutral,cold,vapor diffusion - hanging drop,0
5VQT,1,imidazole,Organic ligands/additives,low-mid,neutral,cold,vapor diffusion - hanging drop,0
5VQU,1,imidazole,Organic ligands/additives,low-mid,neutral,cold,vapor diffusion - hanging drop,0
5VQV,1,imidazole,Organic ligands/additives,low-mid,neutral,cold,vapor diffusion - hanging drop,0
5VQX,1,imidazole,Organic ligands/additives,low-mid,neutral,cold,vapor diffusion - hanging drop,0
5VQY,1,imidazole,Organic ligands/additives,low-mid,neutral,cold,vapor diffusion - hanging drop,0
5VQZ,1,imidazole,Organic ligands/additives,low-mid,neutral,cold,vapor diffusion - hanging drop,0
6OV1,1,imidazole,Organic ligands/additives,mid,missing,missing,missing,0
6X47,1,imidazole,Organic ligands/additives,low-mid,neutral,cold,vapor diffusion - hanging drop,0
6X49,1,imidazole,Organic ligands/additives,low-mid,neutral,cold,vapor diffusion - hanging drop,0
6X4A,1,imidazole,Organic ligands/additives,low-mid,neutral,cold,vapor diffusion - hanging drop,0
6X4B,1,imidazole,Organic ligands/additives,low-mid,neutral,cold,vapor diffusion - hanging drop,0
6X4C,1,imidazole,Organic ligands/additives,low-mid,neutral,cold,vapor diffusion - hanging drop,0
6X4D,1,imidazole,Organic ligands/additives,low-mid,neutral,cold,vapor diffusion - hanging drop,0
6X4E,1,imidazole,Organic ligands/additives,low-mid,neutral,cold,vapor diffusion - hanging drop,0
6X4F,1,imidazole,Organic ligands/additives,low-mid,neutral,cold,vapor diffusion - hanging drop,0
7U5Z,1,imidazole,Organic ligands/additives,low-mid,mildly acidic,cold,vapor diffusion - hanging drop,0
8DX2,1,imidazole,Organic ligands/additives,mid,neutral,cold,vapor diffusion - hanging drop,0
8DX3,1,imidazole,Organic ligands/additives,mid,neutral,cold,vapor diffusion - sitting drop,0
8DX8,1,imidazole,Organic ligands/additives,mid,neutral,cold,vapor diffusion - sitting drop,0
8DXE,1,imidazole,Organic ligands/additives,mid,neutral,cold,vapor diffusion - sitting drop,0
8DXG,1,imidazole,Organic ligands/additives,mid,neutral,cold,vapor diffusion - sitting drop,0
8DXH,1,imidazole,Organic ligands/additives,mid,missing,cold,vapor diffusion - sitting drop,0
8DXI,1,imidazole,Organic ligands/additives,mid,neutral,cold,vapor diffusion - sitting drop,0
8DXJ,1,imidazole,Organic ligands/additives,mid,neutral,cold,vapor diffusion - sitting drop,0
8DXK,1,imidazole,Organic ligands/additives,mid,neutral,cold,vapor diffusion - sitting drop,0
8DXL,1,imidazole,Organic ligands/additives,mid,neutral,cold,vapor diffusion - sitting drop,0
8DXM,1,imidazole,Organic ligands/additives,mid,missing,cold,vapor diffusion - sitting drop,0
8FFX,1,imidazole,Organic ligands/additives,mid,missing,cold,vapor diffusion - hanging drop,0
8STR,1,imidazole,Organic ligands/additives,low-mid,missing,cold,vapor diffusion - hanging drop,0
8U6E,1,imidazole,Organic ligands/additives,low-mid,mildly acidic,cold,vapor diffusion - hanging drop,0
8U6F,1,imidazole,Organic ligands/additives,low-mid,neutral,cold,vapor diffusion - hanging drop,0
8U6G,1,imidazole,Organic ligands/additives,low-mid,neutral,cold,vapor diffusion - hanging drop,0
8U6H,1,imidazole,Organic ligands/additives,low-mid,mildly acidic,cold,vapor diffusion - hanging drop,0
8U6I,1,imidazole,Organic ligands/additives,low-mid,mildly acidic,cold,vapor diffusion - hanging drop,0
8U6Q,1,imidazole,Organic ligands/additives,low-mid,mildly acidic,cold,vapor diffusion - hanging drop,0
8U6R,1,imidazole,Organic ligands/additives,low-mid,neutral,cold,vapor diffusion - hanging drop,0
8U6S,1,imidazole,Organic ligands/additives,low-mid,neutral,cold,vapor diffusion - hanging drop,0
9CSN,1,imidazole,Organic ligands/additives,very high,neutral,ambient,vapor diffusion - sitting drop,0
9NCS,1,imidazole,Organic ligands/additives,low-mid,mildly acidic,ambient,vapor diffusion - hanging drop,0
9O4V,1,imidazole,Organic ligands/additives,low-mid,mildly acidic,ambient,vapor diffusion - hanging drop,0
9O5B,1,imidazole,Organic ligands/additives,low-mid,mildly acidic,ambient,vapor diffusion - hanging drop,0
1BK7,1,acetate,Anions,mid,neutral,missing,unspecified/other,0
1C8W,1,acetate,Anions,missing,mildly acidic,ambient,vapor diffusion - hanging drop,1
1C9V,1,acetate,Anions,mid,mildly acidic,ambient,vapor diffusion - hanging drop,0
1C9X,1,acetate,Anions,mid,mildly acidic,ambient,vapor diffusion - hanging drop,0
1DY5,1,acetate,Anions,low-mid,mildly acidic,missing,liquid diffusion,1
1EIC,1,acetate,Anions,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
1EID,1,acetate,Anions,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
1EIE,1,acetate,Anions,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
1FS3,1,acetate,Anions,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
1FYS,1,acetate,Anions,missing,acidic,ambient,vapor diffusion - hanging drop,0
1FZU,1,acetate,Anions,missing,acidic,ambient,vapor diffusion - hanging drop,0
1G02,1,acetate,Anions,missing,acidic,ambient,vapor diffusion - hanging drop,0
1HYF,1,acetate,Anions,missing,acidic,ambient,vapor diffusion - hanging drop,0
1HZ1,1,acetate,Anions,missing,acidic,ambient,vapor diffusion - hanging drop,0
1I0X,1,acetate,Anions,missing,acidic,ambient,vapor diffusion - hanging drop,0
1I2E,1,acetate,Anions,missing,acidic,ambient,vapor diffusion - hanging drop,0
1I2F,1,acetate,Anions,missing,acidic,ambient,vapor diffusion - hanging drop,0
1I2G,1,acetate,Anions,missing,acidic,ambient,vapor diffusion - hanging drop,0
1I3F,1,acetate,Anions,missing,acidic,ambient,vapor diffusion - hanging drop,0
1I3I,1,acetate,Anions,missing,acidic,ambient,vapor diffusion - hanging drop,0
1I4S,1,acetate,Anions,missing,basic,ambient,vapor diffusion - hanging drop,0
