pdb_id,crystal_id,species_name,species_class,concentration_bin,pH_bin,temperature_bin,method_family,observed_in_structure_label
1OP9,1,malate,Anions,mid,missing,missing,missing,0
1T6V,1,malate,Anions,mid,mildly acidic,ambient,vapor diffusion - sitting drop,0
1UUZ,1,malate,Anions,mid,neutral,missing,unspecified/other,0
2HUB,1,tartrate,Anions,high,missing,missing,missing,0
3NYA,1,tartrate,Anions,mid,missing,ambient,lipidic cubic phase,0
3OE0,1,tartrate,Anions,mid,missing,missing,missing,0
3RZ4,1,tartrate,Anions,high,missing,missing,missing,0
4GRV,1,tartrate,Anions,low-mid,missing,missing,missing,0
4M6D,1,tartrate,Anions,low-mid,neutral,ambient,vapor diffusion - sitting drop,0
4U15,1,tartrate,Anions,mid,missing,ambient,lipidic cubic phase,0
4U16,1,tartrate,Anions,mid,missing,ambient,lipidic cubic phase,0
5K2K,1,tartrate,Anions,high,missing,missing,missing,0
5K2N,1,tartrate,Anions,high,missing,missing,missing,0
5K2P,1,tartrate,Anions,high,missing,missing,missing,0
5K2Q,1,tartrate,Anions,high,missing,missing,missing,0
5OOV,1,tartrate,Anions,mid,missing,missing,missing,0
5ZBQ,1,tartrate,Anions,mid,missing,missing,missing,0
6FRQ,1,tartrate,Anions,mid,missing,ambient,vapor diffusion - hanging drop,0
6OL9,1,tartrate,Anions,mid,missing,ambient,lipidic cubic phase,0
1AM7,1,peg,PEG/polymer,missing,acidic,missing,unspecified/other,0
1AT6,1,peg,PEG/polymer,missing,mildly basic,cold,unspecified/other,0
1C7P,1,peg,PEG/polymer,missing,acidic,cold,vapor diffusion - hanging drop,0
1DQJ,1,peg,PEG/polymer,missing,acidic,ambient,vapor diffusion - hanging drop,0
1DQM,1,peg,PEG/polymer,missing,mildly basic,ambient,vapor diffusion - hanging drop,0
1DQQ,1,peg,PEG/polymer,missing,mildly basic,ambient,vapor diffusion - hanging drop,0
1EPY,1,peg,PEG/polymer,missing,neutral,cold,vapor diffusion - hanging drop,0
1GD6,1,peg,PEG/polymer,missing,neutral,ambient,vapor diffusion - hanging drop,0
1GPQ,1,peg,PEG/polymer,missing,basic,missing,unspecified/other,0
1J1O,1,peg,PEG/polymer,missing,mildly basic,ambient,vapor diffusion - sitting drop,0
1J1P,1,peg,PEG/polymer,missing,mildly basic,ambient,vapor diffusion - sitting drop,0
1J1X,1,peg,PEG/polymer,missing,mildly basic,ambient,vapor diffusion - sitting drop,0
1JTM,1,peg,PEG/polymer,missing,neutral,ambient,vapor diffusion - hanging drop,0
1JTN,1,peg,PEG/polymer,missing,neutral,ambient,vapor diffusion - hanging drop,0
1JTO,1,peg,PEG/polymer,missing,mildly acidic,warm,vapor diffusion - hanging drop,0
1K28,1,peg,PEG/polymer,missing,basic,cold,vapor diffusion - hanging drop,0
1LOZ,1,peg,PEG/polymer,missing,acidic,missing,vapor diffusion - unspecified,0
1LYY,1,peg,PEG/polymer,missing,acidic,missing,unspecified/other,0
1NBY,1,peg,PEG/polymer,missing,acidic,missing,vapor diffusion - hanging drop,0
1NBZ,1,peg,PEG/polymer,missing,acidic,missing,vapor diffusion - hanging drop,0
1P2C,1,peg,PEG/polymer,missing,acidic,ambient,vapor diffusion - unspecified,0
1P56,1,peg,PEG/polymer,missing,neutral,ambient,vapor diffusion - hanging drop,0
1P5C,1,peg,PEG/polymer,missing,neutral,ambient,vapor diffusion - hanging drop,0
1QQY,1,peg,PEG/polymer,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
1RI8,1,peg,PEG/polymer,missing,basic,ambient,vapor diffusion - hanging drop,0
1RJC,1,peg,PEG/polymer,missing,neutral,ambient,vapor diffusion - hanging drop,0
1SQ2,1,peg,PEG/polymer,missing,neutral,ambient,vapor diffusion - sitting drop,0
1T6V,1,peg,PEG/polymer,missing,mildly acidic,ambient,vapor diffusion - sitting drop,0
1UA6,1,peg,PEG/polymer,missing,mildly basic,ambient,vapor diffusion - hanging drop,0
1UAC,1,peg,PEG/polymer,missing,neutral,ambient,vapor diffusion - hanging drop,0
1WTH,1,peg,PEG/polymer,missing,basic,cold,vapor diffusion - hanging drop,0
1XS0,1,peg,PEG/polymer,missing,neutral,ambient,vapor diffusion - hanging drop,0
1ZV5,1,peg,PEG/polymer,missing,neutral,ambient,vapor diffusion - hanging drop,0
1ZVH,1,peg,PEG/polymer,missing,neutral,ambient,vapor diffusion - hanging drop,0
1ZVY,1,peg,PEG/polymer,missing,neutral,ambient,vapor diffusion - hanging drop,0
212L,1,peg,PEG/polymer,missing,missing,missing,unspecified/other,0
219L,1,peg,PEG/polymer,missing,missing,missing,unspecified/other,0
229L,1,peg,PEG/polymer,mid,neutral,cold,vapor diffusion - hanging drop,0
257L,1,peg,PEG/polymer,missing,mildly basic,missing,unspecified/other,0
261L,1,peg,PEG/polymer,missing,mildly basic,missing,unspecified/other,0
262L,1,peg,PEG/polymer,missing,mildly basic,missing,unspecified/other,0
2ANV,1,peg,PEG/polymer,missing,mildly basic,cold,vapor diffusion - hanging drop,0
2ANX,1,peg,PEG/polymer,missing,mildly basic,cold,vapor diffusion - hanging drop,0
2BLX,1,peg,PEG/polymer,very high,missing,missing,unspecified/other,0
2BLY,1,peg,PEG/polymer,very high,missing,missing,unspecified/other,0
2FBD,1,peg,PEG/polymer,missing,mildly basic,ambient,vapor diffusion - sitting drop,0
2H5Z,1,peg,PEG/polymer,missing,mildly basic,ambient,vapor diffusion - sitting drop,0
2HUK,1,peg,PEG/polymer,missing,neutral,ambient,vapor diffusion - hanging drop,0
2HUM,1,peg,PEG/polymer,missing,neutral,ambient,vapor diffusion - hanging drop,0
2I25,1,peg,PEG/polymer,missing,mildly basic,ambient,vapor diffusion - sitting drop,0
2I26,1,peg,PEG/polymer,missing,mildly basic,ambient,vapor diffusion - sitting drop,0
2IA7,1,peg,PEG/polymer,missing,neutral,cold,vapor diffusion - sitting drop,0
2O7A,1,peg,PEG/polymer,missing,acidic,ambient,vapor diffusion - hanging drop,0
2RH1,1,peg,PEG/polymer,missing,neutral,ambient,unspecified/other,0
2YSS,1,peg,PEG/polymer,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
2Z6B,1,peg,PEG/polymer,missing,basic,ambient,vapor diffusion - hanging drop,0
2ZNW,1,peg,PEG/polymer,missing,basic,ambient,vapor diffusion - sitting drop,0
3A67,1,peg,PEG/polymer,missing,mildly basic,ambient,vapor diffusion - sitting drop,0
3A6B,1,peg,PEG/polymer,missing,mildly basic,ambient,vapor diffusion - sitting drop,0
3A6C,1,peg,PEG/polymer,missing,mildly basic,ambient,vapor diffusion - sitting drop,0
3AB6,1,peg,PEG/polymer,missing,mildly acidic,ambient,vapor diffusion - sitting drop,0
3AYQ,1,peg,PEG/polymer,missing,mildly acidic,ambient,vapor diffusion - sitting drop,0
3CB7,1,peg,PEG/polymer,mid,acidic,ambient,vapor diffusion - sitting drop,0
3D3D,1,peg,PEG/polymer,very high,acidic,ambient,microdialysis,0
3D4S,1,peg,PEG/polymer,missing,neutral,ambient,unspecified/other,0
3D9A,1,peg,PEG/polymer,missing,neutral,ambient,vapor diffusion - sitting drop,0
3E3D,1,peg,PEG/polymer,missing,neutral,ambient,vapor diffusion - sitting drop,0
3G3B,1,peg,PEG/polymer,missing,basic,ambient,evaporation,0
3GUI,1,peg,PEG/polymer,missing,mildly basic,cold,vapor diffusion - sitting drop,0
3GUJ,1,peg,PEG/polymer,missing,mildly basic,cold,vapor diffusion - sitting drop,0
3GUK,1,peg,PEG/polymer,missing,neutral,cold,vapor diffusion - hanging drop,0
3GUL,1,peg,PEG/polymer,missing,neutral,cold,vapor diffusion - sitting drop,0
3GUM,1,peg,PEG/polymer,missing,neutral,cold,vapor diffusion - sitting drop,0
3GUN,1,peg,PEG/polymer,missing,neutral,cold,vapor diffusion - sitting drop,0
3GUO,1,peg,PEG/polymer,missing,neutral,cold,vapor diffusion - sitting drop,0
3GUP,1,peg,PEG/polymer,missing,neutral,cold,vapor diffusion - sitting drop,0
3JR6,1,peg,PEG/polymer,missing,mildly basic,ambient,vapor diffusion - hanging drop,0
3M18,1,peg,PEG/polymer,mid,neutral,ambient,vapor diffusion - hanging drop,0
3NY8,1,peg,PEG/polymer,missing,missing,ambient,lipidic cubic phase,0
3NY9,1,peg,PEG/polymer,missing,missing,ambient,lipidic cubic phase,0
3NYA,1,peg,PEG/polymer,missing,missing,ambient,lipidic cubic phase,0
3P0G,1,peg,PEG/polymer,missing,mildly basic,ambient,unspecified/other,0
3PDS,1,peg,PEG/polymer,missing,neutral,ambient,lipidic cubic phase,0
3SB5,1,peg,PEG/polymer,missing,basic,ambient,vapor diffusion - hanging drop,0
3SB6,1,peg,PEG/polymer,missing,missing,ambient,vapor diffusion - hanging drop,0
3SB7,1,peg,PEG/polymer,missing,missing,ambient,vapor diffusion - hanging drop,0
3SBA,1,peg,PEG/polymer,missing,acidic,ambient,vapor diffusion - hanging drop,0
3UON,1,peg,PEG/polymer,missing,mildly basic,ambient,lipidic cubic phase,0
3VW7,1,peg,PEG/polymer,missing,missing,ambient,lipidic cubic phase,0
3W6B,1,peg,PEG/polymer,missing,basic,ambient,vapor diffusion - hanging drop,0
3W6C,1,peg,PEG/polymer,missing,mildly basic,ambient,vapor diffusion - hanging drop,0
3W6D,1,peg,PEG/polymer,missing,mildly basic,ambient,vapor diffusion - hanging drop,0
3W6E,1,peg,PEG/polymer,missing,mildly basic,ambient,vapor diffusion - hanging drop,0
3W6F,1,peg,PEG/polymer,missing,basic,ambient,vapor diffusion - hanging drop,0
3WUL,1,peg,PEG/polymer,missing,acidic,ambient,batch,0
3WUM,1,peg,PEG/polymer,missing,acidic,ambient,batch,0
3WUN,1,peg,PEG/polymer,missing,acidic,ambient,batch,0
3WXT,1,peg,PEG/polymer,missing,acidic,ambient,batch,0
3WXU,1,peg,PEG/polymer,missing,acidic,ambient,batch,0
3WYH,1,peg,PEG/polymer,missing,neutral,ambient,vapor diffusion - sitting drop,0
3ZEK,1,peg,PEG/polymer,very high,acidic,ambient,counter-diffusion,0
4ARJ,1,peg,PEG/polymer,mid,neutral,missing,unspecified/other,0
4DAJ,1,peg,PEG/polymer,missing,mildly basic,ambient,lipidic cubic phase,0
4E97,1,peg,PEG/polymer,missing,acidic,cold,vapor diffusion - hanging drop,0
4EJ4,1,peg,PEG/polymer,missing,mildly basic,ambient,lipidic cubic phase,0
4EKP,1,peg,PEG/polymer,missing,acidic,cold,vapor diffusion - hanging drop,0
4EKQ,1,peg,PEG/polymer,missing,acidic,cold,vapor diffusion - hanging drop,0
4EKR,1,peg,PEG/polymer,missing,acidic,cold,vapor diffusion - hanging drop,0
4EKS,1,peg,PEG/polymer,missing,acidic,cold,vapor diffusion - hanging drop,0
4ET8,1,peg,PEG/polymer,missing,missing,ambient,batch,0
4ET9,1,peg,PEG/polymer,missing,missing,ambient,batch,0
4ETA,1,peg,PEG/polymer,missing,missing,ambient,vapor diffusion - sitting drop,0
4ETB,1,peg,PEG/polymer,missing,missing,ambient,vapor diffusion - sitting drop,0
4ETC,1,peg,PEG/polymer,missing,missing,ambient,vapor diffusion - sitting drop,0
4ETD,1,peg,PEG/polymer,missing,missing,ambient,vapor diffusion - sitting drop,0
4ETE,1,peg,PEG/polymer,missing,missing,ambient,vapor diffusion - sitting drop,0
4HP0,1,peg,PEG/polymer,missing,neutral,ambient,vapor diffusion - sitting drop,0
4HPI,1,peg,PEG/polymer,missing,neutral,ambient,vapor diffusion - sitting drop,0
4HTT,1,peg,PEG/polymer,missing,neutral,ambient,vapor diffusion - sitting drop,0
4I7J,1,peg,PEG/polymer,missing,acidic,cold,vapor diffusion - hanging drop,0
4I7K,1,peg,PEG/polymer,missing,acidic,cold,vapor diffusion - hanging drop,0
4I7L,1,peg,PEG/polymer,missing,acidic,cold,vapor diffusion - hanging drop,0
4I7M,1,peg,PEG/polymer,missing,acidic,cold,vapor diffusion - hanging drop,0
4I7N,1,peg,PEG/polymer,missing,acidic,cold,vapor diffusion - hanging drop,0
4I7O,1,peg,PEG/polymer,missing,acidic,cold,vapor diffusion - hanging drop,0
4I7P,1,peg,PEG/polymer,missing,acidic,cold,vapor diffusion - hanging drop,0
4I7Q,1,peg,PEG/polymer,missing,acidic,cold,vapor diffusion - hanging drop,0
4I7R,1,peg,PEG/polymer,missing,acidic,cold,vapor diffusion - hanging drop,0
4I7S,1,peg,PEG/polymer,missing,acidic,cold,vapor diffusion - hanging drop,0
4I7T,1,peg,PEG/polymer,missing,acidic,cold,vapor diffusion - hanging drop,0
4JIV,1,peg,PEG/polymer,missing,acidic,ambient,vapor diffusion - hanging drop,0
4JIW,1,peg,PEG/polymer,missing,neutral,ambient,vapor diffusion - hanging drop,0
4K5Y,1,peg,PEG/polymer,missing,mildly acidic,ambient,lipidic cubic phase,0
4KRT,1,peg,PEG/polymer,missing,neutral,ambient,vapor diffusion - sitting drop,0
4KRU,1,peg,PEG/polymer,missing,acidic,ambient,vapor diffusion - sitting drop,0
4KU0,1,peg,PEG/polymer,missing,basic,ambient,vapor diffusion - hanging drop,0
4M4O,1,peg,PEG/polymer,missing,basic,ambient,vapor diffusion - sitting drop,0
4N0J,1,peg,PEG/polymer,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
4N5R,1,peg,PEG/polymer,missing,acidic,ambient,batch,0
4N9N,1,peg,PEG/polymer,missing,neutral,ambient,vapor diffusion - hanging drop,0
4NSH,1,peg,PEG/polymer,mid,acidic,ambient,vapor diffusion - hanging drop,0
4NSI,1,peg,PEG/polymer,very high,mildly acidic,ambient,vapor diffusion - hanging drop,0
4O34,1,peg,PEG/polymer,missing,acidic,ambient,batch,0
4OSD,1,peg,PEG/polymer,missing,basic,ambient,vapor diffusion - hanging drop,0
4PHU,1,peg,PEG/polymer,mid,mildly basic,ambient,lipidic cubic phase,0
4PHU,2,peg,PEG/polymer,missing,neutral,ambient,lipidic cubic phase,0
4PJ2,1,peg,PEG/polymer,mid,missing,ambient,vapor diffusion - sitting drop,0
4PJZ,1,peg,PEG/polymer,missing,neutral,ambient,vapor diffusion - hanging drop,0
4PK0,1,peg,PEG/polymer,missing,neutral,ambient,vapor diffusion - hanging drop,0
4PLA,1,peg,PEG/polymer,missing,missing,ambient,vapor diffusion - sitting drop,0
4PRQ,1,peg,PEG/polymer,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
4PRU,1,peg,PEG/polymer,mid,mildly acidic,ambient,vapor diffusion - hanging drop,0
4PS6,1,peg,PEG/polymer,missing,acidic,cold,vapor diffusion - sitting drop,0
4RW1,1,peg,PEG/polymer,missing,acidic,ambient,batch,0
4RW2,1,peg,PEG/polymer,missing,acidic,ambient,batch,0
4TSB,1,peg,PEG/polymer,missing,missing,ambient,vapor diffusion - sitting drop,0
4U15,1,peg,PEG/polymer,mid,missing,ambient,lipidic cubic phase,0
4U16,1,peg,PEG/polymer,mid,missing,ambient,lipidic cubic phase,0
4U3X,1,peg,PEG/polymer,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
4W8F,1,peg,PEG/polymer,mid,missing,ambient,vapor diffusion - hanging drop,0
4WG1,1,peg,PEG/polymer,missing,acidic,ambient,vapor diffusion - hanging drop,0
4WG7,1,peg,PEG/polymer,missing,missing,ambient,vapor diffusion - unspecified,0
4WL6,1,peg,PEG/polymer,missing,acidic,ambient,vapor diffusion - unspecified,0
4WL7,1,peg,PEG/polymer,missing,missing,ambient,vapor diffusion - unspecified,0
4XJB,1,peg,PEG/polymer,missing,missing,ambient,lipidic cubic phase,0
4XJD,1,peg,PEG/polymer,missing,missing,ambient,lipidic cubic phase,0
4XJF,1,peg,PEG/polymer,missing,missing,ambient,lipidic cubic phase,0
4XJG,1,peg,PEG/polymer,missing,missing,ambient,lipidic cubic phase,0
4XJH,1,peg,PEG/polymer,missing,missing,ambient,lipidic cubic phase,0
4XJI,1,peg,PEG/polymer,missing,missing,ambient,lipidic cubic phase,0
4XSJ,1,peg,PEG/polymer,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
4YC4,1,peg,PEG/polymer,missing,missing,ambient,vapor diffusion - sitting drop,0
4YM8,1,peg,PEG/polymer,missing,missing,ambient,batch,0
4YOP,1,peg,PEG/polymer,missing,acidic,ambient,batch,0
4Z98,1,peg,PEG/polymer,missing,acidic,cold,small tubes,0
4Z9G,1,peg,PEG/polymer,missing,mildly acidic,ambient,lipidic cubic phase,0
4ZIX,1,peg,PEG/polymer,missing,acidic,ambient,batch,0
5BZ6,1,peg,PEG/polymer,missing,neutral,ambient,vapor diffusion - hanging drop,0
5C6I,1,peg,PEG/polymer,missing,acidic,ambient,batch,0
5C6J,1,peg,PEG/polymer,missing,missing,ambient,batch,0
5C6L,1,peg,PEG/polymer,missing,missing,ambient,batch,0
5DM9,1,peg,PEG/polymer,missing,acidic,ambient,batch,0
5F16,1,peg,PEG/polymer,missing,mildly basic,ambient,vapor diffusion - sitting drop,0
5HNC,1,peg,PEG/polymer,missing,acidic,warm,batch,0
5HNL,1,peg,PEG/polymer,missing,missing,warm,batch,0
5I0N,1,peg,PEG/polymer,missing,missing,ambient,vapor diffusion - sitting drop,0
5I14,1,peg,PEG/polymer,missing,missing,ambient,vapor diffusion - sitting drop,0
5IEL,1,peg,PEG/polymer,mid,neutral,ambient,vapor diffusion - sitting drop,0
5J7C,1,peg,PEG/polymer,missing,basic,ambient,vapor diffusion - hanging drop,0
5JEN,1,peg,PEG/polymer,missing,missing,ambient,vapor diffusion - hanging drop,0
5K2L,1,peg,PEG/polymer,missing,missing,ambient,vapor diffusion - sitting drop,0
5KKI,1,peg,PEG/polymer,missing,acidic,ambient,lipidic cubic phase,0
5KKJ,1,peg,PEG/polymer,missing,acidic,ambient,lipidic cubic phase,0
5KW2,1,peg,PEG/polymer,missing,missing,ambient,lipidic cubic phase,0
5LIN,1,peg,PEG/polymer,missing,missing,ambient,vapor diffusion - hanging drop,0
5LIO,1,peg,PEG/polymer,missing,missing,ambient,vapor diffusion - hanging drop,0
5NJM,1,peg,PEG/polymer,missing,acidic,ambient,batch,0
5OP1,1,peg,PEG/polymer,missing,mildly basic,ambient,vapor diffusion - unspecified,0
5T1A,1,peg,PEG/polymer,missing,mildly acidic,ambient,lipidic cubic phase,0
5UVJ,1,peg,PEG/polymer,missing,acidic,ambient,batch,0
5WR9,1,peg,PEG/polymer,missing,missing,ambient,batch,0
5WRA,1,peg,PEG/polymer,missing,missing,warm,batch,0
5WRB,1,peg,PEG/polymer,missing,missing,ambient,batch,0
5X33,1,peg,PEG/polymer,missing,missing,cold,lipidic cubic phase,0
5XUW,1,peg,PEG/polymer,missing,neutral,ambient,vapor diffusion - sitting drop,0
6AEA,1,peg,PEG/polymer,very high,missing,ambient,vapor diffusion - hanging drop,0
6AHH,1,peg,PEG/polymer,missing,missing,ambient,vapor diffusion - hanging drop,0
6APM,1,peg,PEG/polymer,missing,acidic,ambient,small tubes,0
6FSJ,1,peg,PEG/polymer,low-mid,missing,ambient,vapor diffusion - sitting drop,0
6FTR,1,peg,PEG/polymer,missing,acidic,ambient,batch,0
6G8A,1,peg,PEG/polymer,missing,missing,ambient,vapor diffusion - hanging drop,0
6GF0,1,peg,PEG/polymer,missing,missing,ambient,batch,0
6H0K,1,peg,PEG/polymer,missing,missing,ambient,batch,0
6H0L,1,peg,PEG/polymer,missing,acidic,ambient,batch,0
6H9D,1,peg,PEG/polymer,mid,basic,ambient,vapor diffusion - hanging drop,0
6HY4,1,peg,PEG/polymer,missing,acidic,ambient,evaporation,0
6HY6,1,peg,PEG/polymer,missing,acidic,ambient,evaporation,0
6HYB,1,peg,PEG/polymer,missing,acidic,ambient,evaporation,0
6IG6,1,peg,PEG/polymer,missing,missing,ambient,small tubes,0
6IRJ,1,peg,PEG/polymer,missing,acidic,ambient,small tubes,0
6JB2,1,peg,PEG/polymer,missing,mildly basic,ambient,vapor diffusion - hanging drop,0
6JB5,1,peg,PEG/polymer,missing,mildly basic,ambient,vapor diffusion - hanging drop,0
6JB8,1,peg,PEG/polymer,missing,mildly basic,ambient,vapor diffusion - hanging drop,0
6JXP,1,peg,PEG/polymer,missing,missing,ambient,small tubes,0
6JXQ,1,peg,PEG/polymer,missing,missing,ambient,small tubes,0
6KCB,1,peg,PEG/polymer,missing,acidic,ambient,small tubes,0
6KCD,1,peg,PEG/polymer,missing,acidic,ambient,small tubes,0
6KD1,1,peg,PEG/polymer,missing,missing,ambient,small tubes,0
6LL3,1,peg,PEG/polymer,missing,acidic,ambient,small tubes,0
6MUZ,1,peg,PEG/polymer,missing,acidic,cold,vapor diffusion - hanging drop,0
6OL9,1,peg,PEG/polymer,missing,missing,ambient,lipidic cubic phase,0
6PBB,1,peg,PEG/polymer,missing,neutral,ambient,vapor diffusion - sitting drop,0
6PRZ,1,peg,PEG/polymer,missing,missing,ambient,lipidic cubic phase,0
6PS0,1,peg,PEG/polymer,missing,missing,ambient,lipidic cubic phase,0
6PS1,1,peg,PEG/polymer,missing,missing,ambient,lipidic cubic phase,0
6PS2,1,peg,PEG/polymer,missing,missing,ambient,lipidic cubic phase,0
6PS3,1,peg,PEG/polymer,missing,missing,ambient,lipidic cubic phase,0
6PS4,1,peg,PEG/polymer,missing,missing,ambient,lipidic cubic phase,0
6PS5,1,peg,PEG/polymer,missing,missing,ambient,lipidic cubic phase,0
6PS6,1,peg,PEG/polymer,missing,missing,ambient,lipidic cubic phase,0
6Q88,1,peg,PEG/polymer,mid,acidic,ambient,batch,0
6Q8T,1,peg,PEG/polymer,mid,acidic,ambient,batch,0
6QXW,1,peg,PEG/polymer,missing,acidic,cold,vapor diffusion - sitting drop,0
6QXX,1,peg,PEG/polymer,missing,acidic,cold,vapor diffusion - sitting drop,0
6QXY,1,peg,PEG/polymer,missing,acidic,cold,vapor diffusion - sitting drop,0
6QY0,1,peg,PEG/polymer,missing,acidic,cold,vapor diffusion - sitting drop,0
6QY1,1,peg,PEG/polymer,missing,acidic,cold,vapor diffusion - sitting drop,0
6QY2,1,peg,PEG/polymer,missing,acidic,cold,vapor diffusion - sitting drop,0
6QY4,1,peg,PEG/polymer,missing,acidic,cold,vapor diffusion - sitting drop,0
6QY5,1,peg,PEG/polymer,missing,acidic,cold,vapor diffusion - sitting drop,0
6RXI,1,peg,PEG/polymer,missing,acidic,ambient,batch,0
6SR0,1,peg,PEG/polymer,missing,acidic,cold,batch,0
6SR1,1,peg,PEG/polymer,missing,acidic,cold,batch,0
6SR2,1,peg,PEG/polymer,missing,acidic,cold,batch,0
6SR3,1,peg,PEG/polymer,missing,acidic,cold,batch,0
6SR4,1,peg,PEG/polymer,missing,acidic,cold,batch,0
6SR5,1,peg,PEG/polymer,missing,acidic,cold,batch,0
6SU5,1,peg,PEG/polymer,missing,missing,ambient,evaporation,0
6T5S,1,peg,PEG/polymer,missing,acidic,ambient,vapor diffusion - sitting drop,0
6UKC,1,peg,PEG/polymer,missing,mildly acidic,warm,vapor diffusion - hanging drop,0
6W7P,1,peg,PEG/polymer,missing,acidic,ambient,liquid diffusion,0
6W8E,1,peg,PEG/polymer,missing,acidic,ambient,liquid diffusion,0
6WEB,1,peg,PEG/polymer,missing,acidic,ambient,batch,0
6WEC,1,peg,PEG/polymer,missing,acidic,ambient,batch,0
6XC0,1,peg,PEG/polymer,missing,mildly basic,ambient,vapor diffusion - hanging drop,0
6XC1,1,peg,PEG/polymer,missing,mildly basic,ambient,vapor diffusion - hanging drop,0
6XOM,1,peg,PEG/polymer,missing,mildly basic,ambient,vapor diffusion - sitting drop,0
6XON,1,peg,PEG/polymer,missing,mildly basic,ambient,vapor diffusion - sitting drop,0
6XOO,1,peg,PEG/polymer,missing,mildly basic,ambient,vapor diffusion - sitting drop,0
6XOP,1,peg,PEG/polymer,missing,mildly basic,ambient,vapor diffusion - sitting drop,0
6XOQ,1,peg,PEG/polymer,missing,missing,ambient,vapor diffusion - sitting drop,0
6ZX9,1,peg,PEG/polymer,missing,missing,cold,vapor diffusion - sitting drop,0
7AC2,1,peg,PEG/polymer,missing,missing,ambient,batch,0
7BHK,1,peg,PEG/polymer,missing,missing,ambient,batch,0
7BHL,1,peg,PEG/polymer,missing,missing,ambient,batch,0
7BHM,1,peg,PEG/polymer,missing,missing,ambient,batch,0
7BHN,1,peg,PEG/polymer,missing,missing,ambient,batch,0
7BVM,1,peg,PEG/polymer,missing,missing,ambient,small tubes,0
7BVO,1,peg,PEG/polymer,missing,missing,ambient,small tubes,0
7BYO,1,peg,PEG/polymer,missing,missing,ambient,batch,0
7BYP,1,peg,PEG/polymer,missing,missing,ambient,batch,0
7CJZ,1,peg,PEG/polymer,missing,acidic,ambient,small tubes,0
7CQO,1,peg,PEG/polymer,missing,acidic,ambient,lipidic cubic phase,0
7CVJ,1,peg,PEG/polymer,missing,missing,ambient,small tubes,0
7CVL,1,peg,PEG/polymer,missing,missing,ambient,small tubes,0
7D01,1,peg,PEG/polymer,missing,missing,ambient,batch,0
7D02,1,peg,PEG/polymer,missing,missing,ambient,batch,0
7D04,1,peg,PEG/polymer,missing,missing,ambient,batch,0
7D05,1,peg,PEG/polymer,missing,missing,ambient,batch,0
7D0W,1,peg,PEG/polymer,missing,mildly acidic,warm,vapor diffusion - hanging drop,0
7DTB,1,peg,PEG/polymer,missing,missing,ambient,small tubes,0
7DTF,1,peg,PEG/polymer,missing,missing,ambient,small tubes,0
7E02,1,peg,PEG/polymer,missing,acidic,ambient,small tubes,0
7KH5,1,peg,PEG/polymer,missing,missing,ambient,vapor diffusion - sitting drop,0
7L84,1,peg,PEG/polymer,missing,missing,ambient,vapor diffusion - hanging drop,0
7LOA,1,peg,PEG/polymer,missing,mildly basic,ambient,vapor diffusion - hanging drop,0
7LOB,1,peg,PEG/polymer,missing,mildly basic,ambient,vapor diffusion - hanging drop,0
7LOC,1,peg,PEG/polymer,missing,mildly basic,ambient,vapor diffusion - hanging drop,0
7LOD,1,peg,PEG/polymer,missing,mildly basic,ambient,vapor diffusion - hanging drop,0
7LOE,1,peg,PEG/polymer,missing,mildly basic,ambient,vapor diffusion - hanging drop,0
7LOF,1,peg,PEG/polymer,missing,mildly basic,ambient,vapor diffusion - hanging drop,0
7LOG,1,peg,PEG/polymer,missing,missing,ambient,vapor diffusion - hanging drop,0
7LOJ,1,peg,PEG/polymer,missing,mildly basic,ambient,vapor diffusion - hanging drop,0
7LX6,1,peg,PEG/polymer,missing,mildly basic,ambient,vapor diffusion - hanging drop,0
7LX7,1,peg,PEG/polymer,missing,mildly basic,ambient,vapor diffusion - hanging drop,0
7LX8,1,peg,PEG/polymer,missing,mildly basic,ambient,vapor diffusion - hanging drop,0
7LX9,1,peg,PEG/polymer,missing,mildly basic,ambient,vapor diffusion - hanging drop,0
7LXA,1,peg,PEG/polymer,missing,mildly basic,ambient,vapor diffusion - hanging drop,0
7NJF,1,peg,PEG/polymer,missing,missing,ambient,vapor diffusion - unspecified,0
7NKF,1,peg,PEG/polymer,missing,missing,ambient,vapor diffusion - unspecified,0
7O2O,1,peg,PEG/polymer,missing,missing,cold,microfluidic,0
7OL5,1,peg,PEG/polymer,missing,mildly basic,ambient,vapor diffusion - sitting drop,0
7Q04,1,peg,PEG/polymer,missing,missing,ambient,vapor diffusion - hanging drop,0
7Q05,1,peg,PEG/polymer,missing,missing,ambient,vapor diffusion - hanging drop,0
7Q06,1,peg,PEG/polymer,missing,missing,ambient,vapor diffusion - hanging drop,0
7S4W,1,peg,PEG/polymer,missing,missing,ambient,batch,0
7SJ6,1,peg,PEG/polymer,missing,missing,cold,vapor diffusion - hanging drop,0
7TUM,1,peg,PEG/polymer,missing,acidic,ambient,batch,0
7WBD,1,peg,PEG/polymer,missing,acidic,ambient,small tubes,0
7WBE,1,peg,PEG/polymer,missing,acidic,ambient,small tubes,0
