pdb_id,crystal_id,species_name,species_class,concentration_bin,pH_bin,temperature_bin,method_family,observed_in_structure_label
6SW0,1,calcium,Metal/cations,low-mid,neutral,ambient,vapor diffusion - hanging drop,1
6U22,1,calcium,Metal/cations,low-mid,basic,cold,vapor diffusion - hanging drop,1
6VXY,1,calcium,Metal/cations,low-mid,basic,cold,vapor diffusion - hanging drop,1
7AYS,1,calcium,Metal/cations,trace-low,neutral,ambient,vapor diffusion - hanging drop,1
7Z9F,1,calcium,Metal/cations,trace-low,mildly basic,ambient,vapor diffusion - hanging drop,1
1C1N,1,chloride,Anions,high,acidic,missing,vapor diffusion - unspecified,0
1C2M,1,chloride,Anions,high,acidic,missing,vapor diffusion - unspecified,0
1C9T,1,chloride,Anions,low-mid,mildly acidic,ambient,vapor diffusion - sitting drop,0
1C9T,2,chloride,Anions,low-mid,mildly acidic,ambient,vapor diffusion - sitting drop,0
1G3B,1,chloride,Anions,missing,mildly basic,ambient,vapor diffusion - hanging drop,0
1G3C,1,chloride,Anions,missing,mildly basic,ambient,vapor diffusion - hanging drop,0
1G3D,1,chloride,Anions,missing,mildly basic,ambient,vapor diffusion - hanging drop,0
1G3E,1,chloride,Anions,missing,mildly basic,ambient,vapor diffusion - hanging drop,0
1K9O,1,chloride,Anions,missing,neutral,ambient,vapor diffusion - hanging drop,0
1MBQ,1,chloride,Anions,missing,mildly basic,ambient,vapor diffusion - hanging drop,0
1Y3U,1,chloride,Anions,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
1Y3V,1,chloride,Anions,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
1Y3Y,1,chloride,Anions,missing,neutral,ambient,vapor diffusion - hanging drop,0
1YP9,1,chloride,Anions,missing,neutral,ambient,vapor diffusion - hanging drop,0
1ZR0,1,chloride,Anions,missing,mildly basic,warm,vapor diffusion - sitting drop,0
2AGE,1,chloride,Anions,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
2AGG,1,chloride,Anions,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
2AGI,1,chloride,Anions,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
2AH4,1,chloride,Anions,missing,acidic,ambient,vapor diffusion - hanging drop,0
2CMY,1,chloride,Anions,trace-low,mildly basic,missing,unspecified/other,0
2F91,1,chloride,Anions,mid,acidic,ambient,vapor diffusion - hanging drop,1
2FTL,1,chloride,Anions,low-mid,mildly basic,ambient,vapor diffusion - hanging drop,0
2FTM,1,chloride,Anions,low-mid,mildly basic,ambient,vapor diffusion - hanging drop,0
2G5N,1,chloride,Anions,low-mid,neutral,ambient,vapor diffusion - hanging drop,0
2G5V,1,chloride,Anions,low-mid,neutral,ambient,vapor diffusion - hanging drop,0
2G8T,1,chloride,Anions,low-mid,neutral,ambient,vapor diffusion - hanging drop,0
2IJO,1,chloride,Anions,mid,basic,ambient,vapor diffusion - hanging drop,0
2ZVX,1,chloride,Anions,mid,basic,ambient,vapor diffusion - hanging drop,0
3BEU,1,chloride,Anions,low-mid,mildly acidic,ambient,vapor diffusion - hanging drop,0
3GYM,1,chloride,Anions,mid,mildly basic,ambient,vapor diffusion - sitting drop,0
3IIR,1,chloride,Anions,low-mid,mildly basic,ambient,vapor diffusion - sitting drop,0
3M7Q,1,chloride,Anions,mid,mildly acidic,ambient,vapor diffusion - sitting drop,0
3RDZ,1,chloride,Anions,mid,mildly basic,ambient,vapor diffusion - hanging drop,0
4AB8,1,chloride,Anions,trace-low,mildly acidic,missing,unspecified/other,0
4AB9,1,chloride,Anions,trace-low,mildly acidic,missing,unspecified/other,0
4ABA,1,chloride,Anions,trace-low,mildly acidic,missing,unspecified/other,0
4ABB,1,chloride,Anions,trace-low,mildly acidic,missing,unspecified/other,0
4ABD,1,chloride,Anions,trace-low,mildly acidic,missing,unspecified/other,0
4ABE,1,chloride,Anions,trace-low,mildly acidic,missing,unspecified/other,1
4ABF,1,chloride,Anions,trace-low,mildly acidic,missing,unspecified/other,1
4ABG,1,chloride,Anions,trace-low,mildly acidic,missing,unspecified/other,1
4ABH,1,chloride,Anions,trace-low,mildly acidic,missing,unspecified/other,0
4M7G,1,chloride,Anions,low-mid,mildly basic,ambient,vapor diffusion - sitting drop,0
4MTB,1,chloride,Anions,low-mid,mildly basic,ambient,vapor diffusion - hanging drop,0
5DJ7,1,chloride,Anions,low-mid,mildly basic,ambient,vapor diffusion - sitting drop,0
5DKM,1,chloride,Anions,mid,mildly acidic,ambient,vapor diffusion - sitting drop,0
5GXP,1,chloride,Anions,mid,acidic,ambient,vapor diffusion - hanging drop,0
6D3X,1,chloride,Anions,mid,acidic,ambient,vapor diffusion - hanging drop,0
1EJA,1,formate,Anions,very high,mildly basic,ambient,vapor diffusion - sitting drop,0
1W7Z,1,formate,Anions,high,acidic,missing,unspecified/other,1
3AUD,1,formate,Anions,very high,neutral,ambient,vapor diffusion - hanging drop,0
3L33,1,formate,Anions,very high,missing,ambient,vapor diffusion - hanging drop,1
4AN6,1,formate,Anions,mid,neutral,missing,unspecified/other,0
6D3Z,1,formate,Anions,high,acidic,ambient,vapor diffusion - hanging drop,0
3RDY,1,iodide,Anions,mid,acidic,ambient,vapor diffusion - hanging drop,0
1FY8,1,lithium,Metal/cations,missing,basic,ambient,vapor diffusion - hanging drop,0
2F3C,1,lithium,Metal/cations,mid,basic,warm,vapor diffusion - sitting drop,0
2ILN,1,lithium,Metal/cations,very high,missing,missing,missing,0
2ZJX,1,lithium,Metal/cations,missing,basic,ambient,vapor diffusion - hanging drop,0
2ZVX,1,lithium,Metal/cations,mid,basic,ambient,vapor diffusion - hanging drop,0
3A7T,1,lithium,Metal/cations,mid,basic,cold,vapor diffusion - sitting drop,0
3A7V,1,lithium,Metal/cations,mid,basic,cold,vapor diffusion - sitting drop,0
3A7W,1,lithium,Metal/cations,mid,basic,cold,vapor diffusion - sitting drop,0
3A7X,1,lithium,Metal/cations,mid,basic,cold,vapor diffusion - sitting drop,0
3A7Y,1,lithium,Metal/cations,mid,basic,cold,vapor diffusion - sitting drop,0
3A7Z,1,lithium,Metal/cations,mid,basic,cold,vapor diffusion - sitting drop,0
3A80,1,lithium,Metal/cations,mid,basic,cold,vapor diffusion - sitting drop,0
3A81,1,lithium,Metal/cations,mid,basic,cold,vapor diffusion - sitting drop,0
3A82,1,lithium,Metal/cations,mid,basic,cold,vapor diffusion - sitting drop,0
3A83,1,lithium,Metal/cations,mid,basic,cold,vapor diffusion - sitting drop,0
3A84,1,lithium,Metal/cations,mid,basic,cold,vapor diffusion - sitting drop,0
3A85,1,lithium,Metal/cations,mid,basic,cold,vapor diffusion - sitting drop,0
3A86,1,lithium,Metal/cations,mid,basic,cold,vapor diffusion - sitting drop,0
3A87,1,lithium,Metal/cations,mid,basic,cold,vapor diffusion - sitting drop,0
3A88,1,lithium,Metal/cations,mid,basic,cold,vapor diffusion - sitting drop,0
3A89,1,lithium,Metal/cations,mid,basic,cold,vapor diffusion - sitting drop,0
3A8A,1,lithium,Metal/cations,mid,basic,cold,vapor diffusion - sitting drop,0
3A8B,1,lithium,Metal/cations,mid,basic,cold,vapor diffusion - sitting drop,0
3A8C,1,lithium,Metal/cations,mid,basic,cold,vapor diffusion - sitting drop,0
3A8D,1,lithium,Metal/cations,mid,basic,cold,vapor diffusion - sitting drop,0
3ATI,1,lithium,Metal/cations,mid,basic,cold,vapor diffusion - sitting drop,0
3ATK,1,lithium,Metal/cations,mid,basic,cold,vapor diffusion - sitting drop,0
3ATL,1,lithium,Metal/cations,mid,basic,cold,vapor diffusion - sitting drop,0
3ATM,1,lithium,Metal/cations,mid,basic,cold,vapor diffusion - sitting drop,0
3AUC,1,lithium,Metal/cations,mid,basic,ambient,vapor diffusion - hanging drop,0
3AUE,1,lithium,Metal/cations,mid,basic,ambient,vapor diffusion - hanging drop,0
3AUG,1,lithium,Metal/cations,mid,basic,ambient,vapor diffusion - hanging drop,0
3AUH,1,lithium,Metal/cations,mid,basic,ambient,vapor diffusion - hanging drop,0
3AUI,1,lithium,Metal/cations,mid,acidic,ambient,vapor diffusion - hanging drop,0
3CI7,1,lithium,Metal/cations,missing,basic,ambient,vapor diffusion - hanging drop,0
3FP6,1,lithium,Metal/cations,mid,mildly basic,ambient,vapor diffusion - hanging drop,0
3FP7,1,lithium,Metal/cations,mid,mildly basic,ambient,vapor diffusion - hanging drop,0
3FP8,1,lithium,Metal/cations,mid,mildly basic,ambient,vapor diffusion - hanging drop,0
3RXA,1,lithium,Metal/cations,mid,basic,cold,vapor diffusion - sitting drop,0
3RXB,1,lithium,Metal/cations,mid,basic,cold,vapor diffusion - sitting drop,0
3RXC,1,lithium,Metal/cations,mid,basic,cold,vapor diffusion - sitting drop,0
3RXD,1,lithium,Metal/cations,mid,basic,cold,vapor diffusion - sitting drop,0
3RXE,1,lithium,Metal/cations,mid,basic,cold,vapor diffusion - sitting drop,0
3RXF,1,lithium,Metal/cations,mid,basic,cold,vapor diffusion - sitting drop,0
3RXG,1,lithium,Metal/cations,mid,basic,cold,vapor diffusion - sitting drop,0
3RXH,1,lithium,Metal/cations,mid,basic,cold,vapor diffusion - sitting drop,0
3RXI,1,lithium,Metal/cations,mid,basic,cold,vapor diffusion - sitting drop,0
3RXJ,1,lithium,Metal/cations,mid,basic,cold,vapor diffusion - sitting drop,0
3RXK,1,lithium,Metal/cations,mid,basic,cold,vapor diffusion - sitting drop,0
3RXL,1,lithium,Metal/cations,mid,basic,cold,vapor diffusion - sitting drop,0
3RXM,1,lithium,Metal/cations,mid,basic,cold,vapor diffusion - sitting drop,0
3RXO,1,lithium,Metal/cations,mid,basic,cold,vapor diffusion - sitting drop,0
3RXP,1,lithium,Metal/cations,mid,basic,cold,vapor diffusion - sitting drop,0
3RXQ,1,lithium,Metal/cations,mid,basic,cold,vapor diffusion - sitting drop,0
3RXR,1,lithium,Metal/cations,mid,basic,cold,vapor diffusion - sitting drop,0
3RXS,1,lithium,Metal/cations,mid,basic,cold,vapor diffusion - sitting drop,0
3RXT,1,lithium,Metal/cations,mid,basic,cold,vapor diffusion - sitting drop,0
3RXV,1,lithium,Metal/cations,mid,basic,cold,vapor diffusion - sitting drop,0
3T29,1,lithium,Metal/cations,mid,missing,missing,missing,0
4J2Y,1,lithium,Metal/cations,mid,mildly basic,ambient,vapor diffusion - hanging drop,0
4K1E,1,lithium,Metal/cations,mid,acidic,ambient,vapor diffusion - hanging drop,1
4K8Y,1,lithium,Metal/cations,mid,acidic,ambient,vapor diffusion - hanging drop,0
4KEL,1,lithium,Metal/cations,mid,acidic,ambient,vapor diffusion - hanging drop,0
4KTS,1,lithium,Metal/cations,mid,basic,ambient,vapor diffusion - sitting drop,0
5JB4,1,lithium,Metal/cations,missing,basic,ambient,vapor diffusion - hanging drop,0
5JB6,1,lithium,Metal/cations,missing,basic,ambient,vapor diffusion - hanging drop,0
5JB7,1,lithium,Metal/cations,missing,basic,ambient,vapor diffusion - hanging drop,0
5XX2,1,lithium,Metal/cations,mid,basic,ambient,vapor diffusion - hanging drop,0
5XX3,1,lithium,Metal/cations,mid,basic,ambient,vapor diffusion - hanging drop,0
5XX4,1,lithium,Metal/cations,mid,basic,ambient,vapor diffusion - hanging drop,0
5XX5,1,lithium,Metal/cations,mid,basic,ambient,vapor diffusion - hanging drop,0
5XX6,1,lithium,Metal/cations,mid,basic,ambient,vapor diffusion - hanging drop,0
5XX7,1,lithium,Metal/cations,mid,basic,ambient,vapor diffusion - hanging drop,0
5XX8,1,lithium,Metal/cations,mid,basic,ambient,vapor diffusion - hanging drop,0
6BX8,1,lithium,Metal/cations,mid,acidic,ambient,vapor diffusion - hanging drop,0
6EAT,1,lithium,Metal/cations,high,mildly basic,ambient,vapor diffusion - sitting drop,0
6EAU,1,lithium,Metal/cations,very high,mildly basic,ambient,vapor diffusion - sitting drop,0
6EAW,1,lithium,Metal/cations,high,mildly basic,ambient,vapor diffusion - sitting drop,0
6MRQ,1,lithium,Metal/cations,high,mildly basic,ambient,vapor diffusion - sitting drop,0
6O1F,1,lithium,Metal/cations,mid,mildly basic,ambient,vapor diffusion - hanging drop,0
6O21,1,lithium,Metal/cations,mid,acidic,ambient,vapor diffusion - hanging drop,0
7VO7,1,lithium,Metal/cations,mid,mildly basic,ambient,vapor diffusion - sitting drop,0
1C1N,1,magnesium,Metal/cations,high,acidic,missing,vapor diffusion - unspecified,0
1C1O,1,magnesium,Metal/cations,very high,missing,missing,missing,1
1C1P,1,magnesium,Metal/cations,very high,missing,missing,missing,1
1C1Q,1,magnesium,Metal/cations,very high,missing,missing,missing,1
1C1R,1,magnesium,Metal/cations,very high,missing,missing,missing,1
1C1T,1,magnesium,Metal/cations,very high,missing,missing,missing,1
1C2D,1,magnesium,Metal/cations,very high,missing,missing,missing,1
1C2E,1,magnesium,Metal/cations,very high,missing,missing,missing,1
1C2F,1,magnesium,Metal/cations,very high,missing,missing,missing,1
1C2G,1,magnesium,Metal/cations,very high,missing,missing,missing,1
1C2H,1,magnesium,Metal/cations,very high,missing,missing,missing,1
1C2I,1,magnesium,Metal/cations,very high,missing,missing,missing,0
1C2J,1,magnesium,Metal/cations,very high,missing,missing,missing,1
1C2K,1,magnesium,Metal/cations,very high,missing,missing,missing,0
1C2M,1,magnesium,Metal/cations,high,acidic,missing,vapor diffusion - unspecified,1
1C5P,1,magnesium,Metal/cations,missing,mildly basic,missing,vapor diffusion - unspecified,1
1C5Q,1,magnesium,Metal/cations,missing,mildly basic,missing,vapor diffusion - unspecified,0
1C5S,1,magnesium,Metal/cations,missing,mildly basic,missing,vapor diffusion - unspecified,0
1C5T,1,magnesium,Metal/cations,very high,mildly basic,missing,vapor diffusion - unspecified,0
1C5U,1,magnesium,Metal/cations,very high,mildly acidic,missing,vapor diffusion - unspecified,1
1C5V,1,magnesium,Metal/cations,very high,mildly basic,missing,vapor diffusion - unspecified,1
1G3B,1,magnesium,Metal/cations,missing,mildly basic,ambient,vapor diffusion - hanging drop,1
1G3C,1,magnesium,Metal/cations,missing,mildly basic,ambient,vapor diffusion - hanging drop,0
1G3D,1,magnesium,Metal/cations,missing,mildly basic,ambient,vapor diffusion - hanging drop,0
1G3E,1,magnesium,Metal/cations,missing,mildly basic,ambient,vapor diffusion - hanging drop,0
1GHZ,1,magnesium,Metal/cations,missing,mildly basic,ambient,vapor diffusion - unspecified,1
1GI0,1,magnesium,Metal/cations,missing,mildly basic,ambient,vapor diffusion - unspecified,1
1GI1,1,magnesium,Metal/cations,missing,mildly basic,ambient,vapor diffusion - unspecified,0
1GI2,1,magnesium,Metal/cations,missing,mildly basic,ambient,vapor diffusion - unspecified,0
1GI3,1,magnesium,Metal/cations,missing,mildly basic,ambient,vapor diffusion - unspecified,0
1GI4,1,magnesium,Metal/cations,missing,mildly basic,ambient,vapor diffusion - unspecified,0
1GI5,1,magnesium,Metal/cations,missing,mildly basic,ambient,vapor diffusion - unspecified,0
1GI6,1,magnesium,Metal/cations,missing,mildly basic,ambient,vapor diffusion - unspecified,0
1GJ6,1,magnesium,Metal/cations,missing,mildly basic,ambient,vapor diffusion - unspecified,0
1MBQ,1,magnesium,Metal/cations,missing,mildly basic,ambient,vapor diffusion - hanging drop,0
1O2I,1,magnesium,Metal/cations,missing,mildly basic,ambient,vapor diffusion - unspecified,0
1O2J,1,magnesium,Metal/cations,missing,mildly basic,ambient,vapor diffusion - unspecified,0
1O2K,1,magnesium,Metal/cations,missing,mildly basic,ambient,vapor diffusion - unspecified,0
1O2M,1,magnesium,Metal/cations,missing,mildly basic,ambient,vapor diffusion - unspecified,0
1O2N,1,magnesium,Metal/cations,missing,mildly basic,ambient,vapor diffusion - unspecified,0
1O2P,1,magnesium,Metal/cations,missing,mildly basic,ambient,vapor diffusion - unspecified,0
1O2Q,1,magnesium,Metal/cations,missing,mildly basic,ambient,vapor diffusion - unspecified,0
1O2R,1,magnesium,Metal/cations,missing,mildly basic,ambient,vapor diffusion - unspecified,0
1O2T,1,magnesium,Metal/cations,missing,mildly basic,ambient,vapor diffusion - unspecified,0
1O2V,1,magnesium,Metal/cations,missing,mildly basic,ambient,vapor diffusion - unspecified,0
1O2W,1,magnesium,Metal/cations,missing,mildly basic,ambient,vapor diffusion - unspecified,0
1O2X,1,magnesium,Metal/cations,missing,mildly basic,ambient,vapor diffusion - unspecified,0
1O30,1,magnesium,Metal/cations,missing,mildly basic,ambient,vapor diffusion - unspecified,0
1O33,1,magnesium,Metal/cations,missing,mildly basic,ambient,vapor diffusion - unspecified,0
1O34,1,magnesium,Metal/cations,missing,mildly basic,ambient,vapor diffusion - unspecified,0
1O35,1,magnesium,Metal/cations,missing,mildly basic,ambient,vapor diffusion - unspecified,0
1O36,1,magnesium,Metal/cations,missing,mildly basic,ambient,vapor diffusion - unspecified,0
1O38,1,magnesium,Metal/cations,missing,mildly basic,ambient,vapor diffusion - unspecified,0
1O3A,1,magnesium,Metal/cations,missing,mildly basic,ambient,vapor diffusion - unspecified,0
1O3B,1,magnesium,Metal/cations,missing,mildly basic,ambient,vapor diffusion - unspecified,0
1O3C,1,magnesium,Metal/cations,missing,mildly basic,ambient,vapor diffusion - unspecified,0
1O3D,1,magnesium,Metal/cations,missing,mildly basic,ambient,vapor diffusion - unspecified,0
1O3E,1,magnesium,Metal/cations,missing,mildly basic,ambient,vapor diffusion - unspecified,0
1O3F,1,magnesium,Metal/cations,missing,mildly basic,ambient,vapor diffusion - unspecified,0
1O3G,1,magnesium,Metal/cations,missing,mildly basic,ambient,vapor diffusion - unspecified,0
1O3H,1,magnesium,Metal/cations,missing,missing,missing,missing,0
1O3K,1,magnesium,Metal/cations,missing,mildly basic,ambient,vapor diffusion - unspecified,0
1O3L,1,magnesium,Metal/cations,missing,mildly basic,ambient,vapor diffusion - unspecified,0
1O3M,1,magnesium,Metal/cations,missing,mildly basic,ambient,vapor diffusion - unspecified,0
1O3N,1,magnesium,Metal/cations,missing,mildly basic,ambient,vapor diffusion - unspecified,0
1QL9,1,magnesium,Metal/cations,missing,neutral,missing,unspecified/other,0
1S5S,1,magnesium,Metal/cations,very high,mildly basic,ambient,vapor diffusion - sitting drop,0
1S6F,1,magnesium,Metal/cations,very high,mildly basic,ambient,vapor diffusion - sitting drop,0
1S6H,1,magnesium,Metal/cations,very high,mildly basic,ambient,vapor diffusion - sitting drop,1
1S81,1,magnesium,Metal/cations,very high,mildly basic,ambient,vapor diffusion - sitting drop,0
1S82,1,magnesium,Metal/cations,very high,mildly basic,ambient,vapor diffusion - sitting drop,0
1S83,1,magnesium,Metal/cations,very high,mildly basic,ambient,vapor diffusion - sitting drop,1
1S84,1,magnesium,Metal/cations,very high,mildly basic,ambient,vapor diffusion - sitting drop,0
1S85,1,magnesium,Metal/cations,very high,mildly basic,ambient,vapor diffusion - sitting drop,0
1TIO,1,magnesium,Metal/cations,mid,mildly acidic,missing,vapor diffusion - hanging drop,0
1XUF,1,magnesium,Metal/cations,missing,mildly basic,missing,unspecified/other,0
1XUG,1,magnesium,Metal/cations,missing,mildly basic,missing,unspecified/other,0
1XUH,1,magnesium,Metal/cations,missing,mildly basic,missing,unspecified/other,0
1XUJ,1,magnesium,Metal/cations,missing,mildly basic,missing,unspecified/other,0
1XUK,1,magnesium,Metal/cations,missing,mildly acidic,missing,unspecified/other,0
2A31,1,magnesium,Metal/cations,missing,mildly basic,warm,vapor diffusion - hanging drop,1
2A32,1,magnesium,Metal/cations,missing,mildly basic,warm,vapor diffusion - hanging drop,0
2FX4,1,magnesium,Metal/cations,high,mildly basic,ambient,vapor diffusion - sitting drop,0
2FX6,1,magnesium,Metal/cations,missing,missing,ambient,vapor diffusion - unspecified,0
2UUY,1,magnesium,Metal/cations,mid,missing,missing,missing,0
3M7Q,1,magnesium,Metal/cations,mid,mildly acidic,ambient,vapor diffusion - sitting drop,0
3RDZ,1,magnesium,Metal/cations,mid,mildly basic,ambient,vapor diffusion - hanging drop,0
4AN6,1,magnesium,Metal/cations,mid,neutral,missing,unspecified/other,0
6D3X,1,magnesium,Metal/cations,mid,acidic,ambient,vapor diffusion - hanging drop,0
1B1U,1,phosphate,Anions,mid,mildly basic,missing,unspecified/other,0
1F2S,1,phosphate,Anions,missing,missing,missing,missing,0
1G9I,1,phosphate,Anions,mid,missing,missing,missing,0
1K9O,1,phosphate,Anions,missing,neutral,ambient,vapor diffusion - hanging drop,0
1LDT,1,phosphate,Anions,very high,mildly basic,missing,unspecified/other,0
1TLD,1,phosphate,Anions,mid,missing,missing,missing,0
2CMY,1,phosphate,Anions,low-mid,mildly basic,missing,unspecified/other,0
2R33,1,phosphate,Anions,mid,acidic,ambient,vapor diffusion - hanging drop,0
3GYM,1,phosphate,Anions,high,mildly basic,ambient,vapor diffusion - sitting drop,0
3MYW,1,phosphate,Anions,mid,acidic,ambient,vapor diffusion - hanging drop,0
4AN7,1,phosphate,Anions,mid,missing,missing,missing,0
4MTB,1,phosphate,Anions,mid,mildly basic,ambient,vapor diffusion - hanging drop,0
9AVX,1,phosphate,Anions,mid,basic,ambient,vapor diffusion - sitting drop,0
9AVY,1,phosphate,Anions,mid,basic,ambient,vapor diffusion - hanging drop,0
9AVZ,1,phosphate,Anions,mid,basic,ambient,vapor diffusion - sitting drop,0
9AW0,1,phosphate,Anions,mid,missing,ambient,vapor diffusion - hanging drop,0
9AW1,1,phosphate,Anions,mid,basic,ambient,vapor diffusion - sitting drop,0
9AW2,1,phosphate,Anions,mid,missing,ambient,vapor diffusion - hanging drop,0
9AW4,1,phosphate,Anions,mid,basic,ambient,vapor diffusion - hanging drop,0
9AW8,1,phosphate,Anions,mid,missing,ambient,vapor diffusion - sitting drop,0
9AW9,1,phosphate,Anions,mid,basic,ambient,vapor diffusion - sitting drop,0
9AWA,1,phosphate,Anions,mid,basic,ambient,vapor diffusion - sitting drop,0
9AWB,1,phosphate,Anions,mid,missing,ambient,vapor diffusion - hanging drop,0
9AWC,1,phosphate,Anions,mid,missing,ambient,vapor diffusion - sitting drop,0
9AWD,1,phosphate,Anions,mid,basic,ambient,vapor diffusion - sitting drop,0
9AWF,1,phosphate,Anions,mid,basic,ambient,vapor diffusion - sitting drop,0
9AWG,1,phosphate,Anions,mid,basic,ambient,vapor diffusion - sitting drop,0
9AWH,1,phosphate,Anions,mid,basic,ambient,vapor diffusion - sitting drop,0
9AWI,1,phosphate,Anions,mid,missing,ambient,vapor diffusion - sitting drop,0
9AWL,1,phosphate,Anions,mid,missing,ambient,vapor diffusion - sitting drop,0
9AWM,1,phosphate,Anions,mid,basic,ambient,vapor diffusion - sitting drop,0
9AWN,1,phosphate,Anions,mid,basic,ambient,vapor diffusion - sitting drop,0
9AWO,1,phosphate,Anions,mid,basic,ambient,vapor diffusion - sitting drop,0
9AWP,1,phosphate,Anions,mid,basic,ambient,vapor diffusion - sitting drop,0
9AWQ,1,phosphate,Anions,mid,missing,ambient,vapor diffusion - sitting drop,0
9AWR,1,phosphate,Anions,mid,basic,ambient,vapor diffusion - sitting drop,0
9AWS,1,phosphate,Anions,mid,basic,ambient,vapor diffusion - sitting drop,0
9AWU,1,phosphate,Anions,mid,basic,ambient,vapor diffusion - sitting drop,0
9AWV,1,phosphate,Anions,mid,basic,ambient,vapor diffusion - sitting drop,0
9AWZ,1,phosphate,Anions,mid,basic,ambient,vapor diffusion - sitting drop,0
1BZX,1,potassium,Metal/cations,high,missing,missing,missing,0
1K9O,1,potassium,Metal/cations,missing,neutral,ambient,vapor diffusion - hanging drop,0
1VBW,1,potassium,Metal/cations,missing,missing,missing,missing,1
3GYM,1,potassium,Metal/cations,very high,mildly basic,ambient,vapor diffusion - sitting drop,0
3MYW,1,potassium,Metal/cations,mid,acidic,ambient,vapor diffusion - hanging drop,0
9AVX,1,potassium,Metal/cations,mid,basic,ambient,vapor diffusion - sitting drop,0
9AVY,1,potassium,Metal/cations,mid,basic,ambient,vapor diffusion - hanging drop,0
9AVZ,1,potassium,Metal/cations,mid,basic,ambient,vapor diffusion - sitting drop,0
9AW0,1,potassium,Metal/cations,mid,missing,ambient,vapor diffusion - hanging drop,0
9AW1,1,potassium,Metal/cations,mid,basic,ambient,vapor diffusion - sitting drop,0
9AW2,1,potassium,Metal/cations,mid,missing,ambient,vapor diffusion - hanging drop,0
9AW4,1,potassium,Metal/cations,mid,basic,ambient,vapor diffusion - hanging drop,0
9AW8,1,potassium,Metal/cations,mid,missing,ambient,vapor diffusion - sitting drop,0
9AW9,1,potassium,Metal/cations,mid,basic,ambient,vapor diffusion - sitting drop,0
9AWA,1,potassium,Metal/cations,mid,basic,ambient,vapor diffusion - sitting drop,0
9AWB,1,potassium,Metal/cations,mid,missing,ambient,vapor diffusion - hanging drop,0
9AWC,1,potassium,Metal/cations,mid,missing,ambient,vapor diffusion - sitting drop,0
9AWD,1,potassium,Metal/cations,mid,basic,ambient,vapor diffusion - sitting drop,0
9AWF,1,potassium,Metal/cations,mid,basic,ambient,vapor diffusion - sitting drop,0
9AWG,1,potassium,Metal/cations,mid,basic,ambient,vapor diffusion - sitting drop,0
9AWH,1,potassium,Metal/cations,mid,basic,ambient,vapor diffusion - sitting drop,0
9AWI,1,potassium,Metal/cations,mid,missing,ambient,vapor diffusion - sitting drop,0
9AWL,1,potassium,Metal/cations,mid,missing,ambient,vapor diffusion - sitting drop,0
9AWM,1,potassium,Metal/cations,mid,basic,ambient,vapor diffusion - sitting drop,0
9AWN,1,potassium,Metal/cations,mid,basic,ambient,vapor diffusion - sitting drop,0
9AWO,1,potassium,Metal/cations,mid,basic,ambient,vapor diffusion - sitting drop,0
9AWP,1,potassium,Metal/cations,mid,basic,ambient,vapor diffusion - sitting drop,0
9AWQ,1,potassium,Metal/cations,mid,missing,ambient,vapor diffusion - sitting drop,0
9AWR,1,potassium,Metal/cations,mid,basic,ambient,vapor diffusion - sitting drop,0
9AWS,1,potassium,Metal/cations,mid,basic,ambient,vapor diffusion - sitting drop,0
9AWU,1,potassium,Metal/cations,mid,basic,ambient,vapor diffusion - sitting drop,0
9AWV,1,potassium,Metal/cations,mid,basic,ambient,vapor diffusion - sitting drop,0
9AWZ,1,potassium,Metal/cations,mid,basic,ambient,vapor diffusion - sitting drop,0
1AMH,1,sodium,Metal/cations,low-mid,mildly acidic,cold,unspecified/other,0
1B0C,1,sodium,Metal/cations,very high,acidic,missing,unspecified/other,0
1BZ5,1,sodium,Metal/cations,missing,acidic,missing,unspecified/other,0
1BZX,1,sodium,Metal/cations,high,missing,missing,missing,0
1C2A,1,sodium,Metal/cations,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
1EZS,1,sodium,Metal/cations,mid,neutral,ambient,vapor diffusion - hanging drop,0
1EZU,1,sodium,Metal/cations,mid,mildly acidic,ambient,vapor diffusion - hanging drop,0
1EZX,1,sodium,Metal/cations,missing,mildly basic,cold,vapor diffusion - hanging drop,0
1F5R,1,sodium,Metal/cations,mid,neutral,ambient,vapor diffusion - hanging drop,0
1FN8,1,sodium,Metal/cations,missing,missing,missing,missing,0
1FY4,1,sodium,Metal/cations,missing,missing,missing,missing,0
1FY5,1,sodium,Metal/cations,missing,missing,missing,missing,0
1GDN,1,sodium,Metal/cations,missing,missing,missing,missing,0
1GDQ,1,sodium,Metal/cations,missing,missing,missing,missing,0
1GDU,1,sodium,Metal/cations,missing,missing,missing,missing,0
1K9O,1,sodium,Metal/cations,missing,neutral,ambient,vapor diffusion - hanging drop,0
1O2H,1,sodium,Metal/cations,missing,missing,missing,missing,0
1O2L,1,sodium,Metal/cations,missing,missing,missing,missing,0
1O2O,1,sodium,Metal/cations,missing,missing,missing,missing,0
1O2S,1,sodium,Metal/cations,missing,missing,missing,missing,0
1O2U,1,sodium,Metal/cations,missing,missing,missing,missing,0
1O2Y,1,sodium,Metal/cations,missing,missing,missing,missing,0
