pdb_id,crystal_id,species_name,species_class,concentration_bin,pH_bin,temperature_bin,method_family,observed_in_structure_label
4GS8,1,peg,PEG/polymer,missing,neutral,missing,vapor diffusion - hanging drop,0
4GSC,1,peg,PEG/polymer,missing,neutral,missing,vapor diffusion - hanging drop,0
4GSF,1,peg,PEG/polymer,missing,neutral,missing,vapor diffusion - hanging drop,0
4IBM,1,peg,PEG/polymer,missing,neutral,ambient,vapor diffusion - unspecified,0
4IFH,1,peg,PEG/polymer,missing,neutral,ambient,vapor diffusion - hanging drop,0
4IYD,1,peg,PEG/polymer,missing,mildly basic,ambient,vapor diffusion - sitting drop,0
4IYF,1,peg,PEG/polymer,missing,mildly basic,ambient,vapor diffusion - sitting drop,0
4JCJ,1,peg,PEG/polymer,missing,basic,ambient,vapor diffusion - hanging drop,0
4M1C,1,peg,PEG/polymer,missing,neutral,ambient,vapor diffusion - hanging drop,0
4NXO,1,peg,PEG/polymer,missing,neutral,ambient,vapor diffusion - hanging drop,0
4QIA,1,peg,PEG/polymer,missing,neutral,ambient,vapor diffusion - hanging drop,0
4WDI,1,peg,PEG/polymer,missing,mildly basic,ambient,vapor diffusion - sitting drop,0
4XLV,1,peg,PEG/polymer,missing,mildly basic,cold,vapor diffusion - hanging drop,0
4Z76,1,peg,PEG/polymer,missing,mildly basic,ambient,vapor diffusion - unspecified,0
4Z77,1,peg,PEG/polymer,missing,missing,ambient,vapor diffusion - unspecified,0
4Z78,1,peg,PEG/polymer,missing,missing,ambient,vapor diffusion - unspecified,0
4ZXB,1,peg,PEG/polymer,high,neutral,ambient,vapor diffusion - hanging drop,0
5CJO,1,peg,PEG/polymer,missing,neutral,ambient,vapor diffusion - hanging drop,0
5CNY,1,peg,PEG/polymer,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
5CO2,1,peg,PEG/polymer,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
5E1S,1,peg,PEG/polymer,missing,neutral,ambient,vapor diffusion - hanging drop,0
5KQV,1,peg,PEG/polymer,missing,missing,ambient,vapor diffusion - hanging drop,0
5T7R,1,peg,PEG/polymer,very high,basic,warm,vapor diffusion - hanging drop,0
5TQ1,1,peg,PEG/polymer,missing,basic,cold,vapor diffusion - hanging drop,0
5WDM,1,peg,PEG/polymer,missing,basic,ambient,vapor diffusion - sitting drop,0
6BCY,1,peg,PEG/polymer,missing,neutral,ambient,vapor diffusion - hanging drop,0
6BD1,1,peg,PEG/polymer,missing,neutral,ambient,vapor diffusion - hanging drop,0
6BD2,1,peg,PEG/polymer,missing,neutral,ambient,vapor diffusion - hanging drop,0
6BQT,1,peg,PEG/polymer,missing,neutral,ambient,vapor diffusion - hanging drop,0
6FEY,1,peg,PEG/polymer,missing,missing,ambient,vapor diffusion - unspecified,0
6FF3,1,peg,PEG/polymer,missing,mildly basic,ambient,vapor diffusion - unspecified,0
6GQE,1,peg,PEG/polymer,missing,neutral,ambient,vapor diffusion - sitting drop,0
6O17,1,peg,PEG/polymer,missing,missing,ambient,batch,0
6P4Z,1,peg,PEG/polymer,mid,missing,ambient,vapor diffusion - sitting drop,0
6ROL,1,peg,PEG/polymer,missing,mildly basic,ambient,vapor diffusion - sitting drop,0
6S4J,1,peg,PEG/polymer,missing,neutral,ambient,vapor diffusion - hanging drop,0
6TC2,1,peg,PEG/polymer,missing,mildly acidic,ambient,batch,0
6VEP,1,peg,PEG/polymer,low-mid,missing,warm,vapor diffusion - hanging drop,0
6VES,1,peg,PEG/polymer,high,missing,warm,vapor diffusion - sitting drop,0
6XC9,1,peg,PEG/polymer,missing,missing,ambient,vapor diffusion - hanging drop,0
6XCO,1,peg,PEG/polymer,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
6XCP,1,peg,PEG/polymer,missing,missing,ambient,vapor diffusion - hanging drop,0
6Z7W,1,peg,PEG/polymer,missing,neutral,ambient,vapor diffusion - sitting drop,0
6Z7Y,1,peg,PEG/polymer,missing,mildly basic,ambient,vapor diffusion - sitting drop,0
6Z7Z,1,peg,PEG/polymer,missing,missing,ambient,vapor diffusion - sitting drop,0
7K1D,1,peg,PEG/polymer,missing,neutral,ambient,vapor diffusion - hanging drop,0
7K1E,1,peg,PEG/polymer,missing,missing,ambient,vapor diffusion - hanging drop,0
7K1F,1,peg,PEG/polymer,missing,neutral,ambient,vapor diffusion - hanging drop,0
7KD6,1,peg,PEG/polymer,missing,mildly basic,ambient,vapor diffusion - hanging drop,0
7MJ9,1,peg,PEG/polymer,missing,missing,ambient,vapor diffusion - sitting drop,0
7NHU,1,peg,PEG/polymer,missing,missing,ambient,vapor diffusion - sitting drop,0
7PPL,1,peg,PEG/polymer,missing,mildly basic,cold,vapor diffusion - hanging drop,0
7PPM,1,peg,PEG/polymer,missing,mildly acidic,cold,vapor diffusion - hanging drop,0
7QHP,1,peg,PEG/polymer,missing,missing,ambient,vapor diffusion - sitting drop,0
7VKL,1,peg,PEG/polymer,missing,mildly basic,ambient,vapor diffusion - hanging drop,0
7VSJ,1,peg,PEG/polymer,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
7WW3,1,peg,PEG/polymer,missing,basic,ambient,vapor diffusion - hanging drop,0
7YEW,1,peg,PEG/polymer,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
7YEX,1,peg,PEG/polymer,missing,neutral,ambient,vapor diffusion - hanging drop,0
7YEY,1,peg,PEG/polymer,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
7Z50,1,peg,PEG/polymer,missing,neutral,ambient,vapor diffusion - sitting drop,0
8DWN,1,peg,PEG/polymer,missing,mildly basic,ambient,vapor diffusion - hanging drop,0
8GSG,1,peg,PEG/polymer,mid,mildly basic,cold,vapor diffusion - sitting drop,0
8HSK,1,peg,PEG/polymer,missing,neutral,ambient,vapor diffusion - sitting drop,0
8IVD,1,peg,PEG/polymer,missing,neutral,ambient,vapor diffusion - hanging drop,0
8ONI,1,peg,PEG/polymer,very high,mildly basic,ambient,vapor diffusion - sitting drop,0
8ONK,1,peg,PEG/polymer,missing,mildly basic,ambient,vapor diffusion - sitting drop,0
8PI4,1,peg,PEG/polymer,missing,basic,ambient,vapor diffusion - sitting drop,0
8PI5,1,peg,PEG/polymer,missing,basic,ambient,vapor diffusion - sitting drop,0
8PYI,1,peg,PEG/polymer,missing,missing,ambient,vapor diffusion - unspecified,0
8TKT,1,peg,PEG/polymer,missing,missing,ambient,vapor diffusion - sitting drop,0
8TKU,1,peg,PEG/polymer,missing,missing,ambient,vapor diffusion - sitting drop,0
8VCY,1,peg,PEG/polymer,missing,mildly basic,ambient,vapor diffusion - hanging drop,0
8VD0,1,peg,PEG/polymer,missing,mildly basic,ambient,vapor diffusion - hanging drop,0
8VD2,1,peg,PEG/polymer,low-mid,mildly basic,ambient,vapor diffusion - hanging drop,0
8VDU,1,peg,PEG/polymer,missing,mildly basic,ambient,vapor diffusion - hanging drop,0
8Z4B,1,peg,PEG/polymer,missing,missing,ambient,vapor diffusion - sitting drop,0
9CIV,1,peg,PEG/polymer,missing,missing,ambient,microbatch,0
9UTJ,1,peg,PEG/polymer,missing,missing,ambient,vapor diffusion - sitting drop,0
9UTK,1,peg,PEG/polymer,missing,missing,ambient,vapor diffusion - sitting drop,0
1G1F,1,dtt,Organic ligands/additives,missing,mildly basic,warm,vapor diffusion - hanging drop,0
1G1G,1,dtt,Organic ligands/additives,missing,neutral,warm,vapor diffusion - hanging drop,0
1G1H,1,dtt,Organic ligands/additives,missing,mildly basic,warm,vapor diffusion - hanging drop,0
1I44,1,dtt,Organic ligands/additives,missing,mildly basic,ambient,vapor diffusion - hanging drop,0
3O23,1,dtt,Organic ligands/additives,trace-low,neutral,ambient,vapor diffusion - hanging drop,0
4XLV,1,dtt,Organic ligands/additives,trace-low,mildly basic,cold,vapor diffusion - hanging drop,0
5E1S,1,dtt,Organic ligands/additives,trace-low,neutral,ambient,vapor diffusion - hanging drop,0
5WRL,1,dtt,Organic ligands/additives,low-mid,neutral,ambient,vapor diffusion - hanging drop,0
5WRM,1,dtt,Organic ligands/additives,low-mid,missing,ambient,vapor diffusion - hanging drop,0
3ZU1,1,2-propanol,Neutral solvents/polyols,missing,missing,missing,missing,0
6S34,1,2-propanol,Neutral solvents/polyols,missing,missing,missing,missing,0
7Z5L,1,2-propanol,Neutral solvents/polyols,high,mildly basic,ambient,vapor diffusion - hanging drop,0
7Z5Q,1,2-propanol,Neutral solvents/polyols,high,mildly basic,ambient,vapor diffusion - hanging drop,0
8WU0,1,2-propanol,Neutral solvents/polyols,missing,missing,missing,missing,0
1B9E,1,acetone,Neutral solvents/polyols,missing,missing,missing,missing,0
1EV3,1,acetone,Neutral solvents/polyols,high,basic,ambient,slow cooling,0
1G7A,1,acetone,Neutral solvents/polyols,missing,mildly acidic,ambient,slow cooling,1
1G7B,1,acetone,Neutral solvents/polyols,missing,mildly acidic,ambient,slow cooling,1
1J73,1,acetone,Neutral solvents/polyols,missing,missing,missing,missing,0
1JCA,1,acetone,Neutral solvents/polyols,missing,missing,missing,missing,0
1M5A,1,acetone,Neutral solvents/polyols,missing,mildly acidic,warm,slow cooling,0
1MSO,1,acetone,Neutral solvents/polyols,missing,mildly acidic,ambient,slow cooling,0
1OS3,1,acetone,Neutral solvents/polyols,missing,mildly acidic,ambient,slow cooling,0
1OS4,1,acetone,Neutral solvents/polyols,missing,mildly acidic,ambient,slow cooling,0
1Q4V,1,acetone,Neutral solvents/polyols,missing,missing,missing,missing,0
1QJ0,1,acetone,Neutral solvents/polyols,high,neutral,missing,batch,0
1RWE,1,acetone,Neutral solvents/polyols,missing,missing,missing,missing,0
1XW7,1,acetone,Neutral solvents/polyols,missing,missing,missing,missing,0
2A3G,1,acetone,Neutral solvents/polyols,missing,mildly acidic,ambient,slow cooling,0
2QIU,1,acetone,Neutral solvents/polyols,missing,missing,missing,missing,0
2R35,1,acetone,Neutral solvents/polyols,missing,neutral,ambient,vapor diffusion - hanging drop,0
2ZP6,1,acetone,Neutral solvents/polyols,missing,mildly basic,ambient,vapor diffusion - hanging drop,0
3BXQ,1,acetone,Neutral solvents/polyols,missing,mildly basic,ambient,vapor diffusion - hanging drop,0
3EXX,1,acetone,Neutral solvents/polyols,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
3FHP,1,acetone,Neutral solvents/polyols,missing,mildly acidic,ambient,liquid diffusion,0
3FQ9,1,acetone,Neutral solvents/polyols,missing,missing,missing,missing,0
3GKY,1,acetone,Neutral solvents/polyols,missing,mildly basic,ambient,vapor diffusion - hanging drop,0
3JSD,1,acetone,Neutral solvents/polyols,missing,mildly basic,ambient,vapor diffusion - unspecified,0
3KQ6,1,acetone,Neutral solvents/polyols,missing,mildly basic,ambient,vapor diffusion - unspecified,0
3RTO,1,acetone,Neutral solvents/polyols,very high,mildly acidic,missing,small tubes,0
3TT8,1,acetone,Neutral solvents/polyols,trace-low,mildly acidic,missing,vapor diffusion - hanging drop,0
3V19,1,acetone,Neutral solvents/polyols,missing,mildly basic,ambient,vapor diffusion - unspecified,0
3V1G,1,acetone,Neutral solvents/polyols,missing,mildly basic,ambient,vapor diffusion - unspecified,0
4E7T,1,acetone,Neutral solvents/polyols,missing,neutral,ambient,vapor diffusion - hanging drop,0
4E7U,1,acetone,Neutral solvents/polyols,missing,mildly acidic,ambient,batch,0
4E7V,1,acetone,Neutral solvents/polyols,missing,mildly basic,ambient,vapor diffusion - hanging drop,0
4M4F,1,acetone,Neutral solvents/polyols,missing,neutral,ambient,vapor diffusion - hanging drop,0
4M4H,1,acetone,Neutral solvents/polyols,missing,neutral,ambient,vapor diffusion - hanging drop,0
4M4I,1,acetone,Neutral solvents/polyols,missing,neutral,ambient,vapor diffusion - hanging drop,0
4M4J,1,acetone,Neutral solvents/polyols,missing,neutral,ambient,vapor diffusion - hanging drop,0
4M4L,1,acetone,Neutral solvents/polyols,missing,neutral,ambient,vapor diffusion - hanging drop,0
4M4M,1,acetone,Neutral solvents/polyols,missing,neutral,ambient,vapor diffusion - hanging drop,0
4RXW,1,acetone,Neutral solvents/polyols,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
5E7W,1,acetone,Neutral solvents/polyols,high,mildly acidic,ambient,batch,0
5HPR,1,acetone,Neutral solvents/polyols,missing,mildly basic,ambient,vapor diffusion - sitting drop,0
5HRQ,1,acetone,Neutral solvents/polyols,missing,mildly basic,ambient,vapor diffusion - sitting drop,0
5UQA,1,acetone,Neutral solvents/polyols,missing,mildly basic,ambient,vapor diffusion - hanging drop,1
5URU,1,acetone,Neutral solvents/polyols,missing,mildly basic,ambient,vapor diffusion - sitting drop,0
5USS,1,acetone,Neutral solvents/polyols,missing,mildly basic,ambient,vapor diffusion - sitting drop,0
5UU3,1,acetone,Neutral solvents/polyols,missing,mildly basic,ambient,vapor diffusion - sitting drop,0
5UU4,1,acetone,Neutral solvents/polyols,missing,mildly basic,ambient,vapor diffusion - sitting drop,0
6TYH,1,acetone,Neutral solvents/polyols,missing,missing,ambient,vapor diffusion - sitting drop,1
7JP3,1,acetone,Neutral solvents/polyols,missing,missing,ambient,vapor diffusion - hanging drop,0
7S4Y,1,acetone,Neutral solvents/polyols,missing,missing,ambient,batch,0
1ZT3,1,dioxane,Neutral solvents/polyols,missing,missing,missing,missing,0
1ZT5,1,dioxane,Neutral solvents/polyols,missing,missing,missing,missing,0
2G48,1,dioxane,Neutral solvents/polyols,missing,missing,missing,missing,0
2G49,1,dioxane,Neutral solvents/polyols,missing,missing,missing,missing,0
2G54,1,dioxane,Neutral solvents/polyols,missing,missing,missing,missing,0
2G56,1,dioxane,Neutral solvents/polyols,missing,missing,missing,missing,0
2WBY,1,dioxane,Neutral solvents/polyols,missing,neutral,missing,unspecified/other,0
3CWW,1,dioxane,Neutral solvents/polyols,missing,missing,missing,missing,0
3E4A,1,dioxane,Neutral solvents/polyols,missing,neutral,ambient,vapor diffusion - hanging drop,0
3E4Z,1,dioxane,Neutral solvents/polyols,missing,neutral,ambient,vapor diffusion - hanging drop,0
3H44,1,dioxane,Neutral solvents/polyols,missing,missing,missing,missing,0
3N56,1,dioxane,Neutral solvents/polyols,missing,missing,missing,missing,0
3N57,1,dioxane,Neutral solvents/polyols,missing,missing,missing,missing,0
3OFI,1,dioxane,Neutral solvents/polyols,missing,neutral,ambient,vapor diffusion - hanging drop,0
3QZ2,1,dioxane,Neutral solvents/polyols,missing,neutral,ambient,vapor diffusion - hanging drop,0
4DTT,1,dioxane,Neutral solvents/polyols,missing,neutral,ambient,vapor diffusion - hanging drop,0
4DWK,1,dioxane,Neutral solvents/polyols,missing,neutral,ambient,vapor diffusion - hanging drop,0
4GS8,1,dioxane,Neutral solvents/polyols,missing,neutral,missing,vapor diffusion - hanging drop,0
4GSC,1,dioxane,Neutral solvents/polyols,missing,neutral,missing,vapor diffusion - hanging drop,0
4GSF,1,dioxane,Neutral solvents/polyols,missing,neutral,missing,vapor diffusion - hanging drop,0
4IFH,1,dioxane,Neutral solvents/polyols,missing,neutral,ambient,vapor diffusion - hanging drop,0
4LTE,1,dioxane,Neutral solvents/polyols,missing,missing,missing,missing,0
4NXO,1,dioxane,Neutral solvents/polyols,missing,neutral,ambient,vapor diffusion - hanging drop,0
4QIA,1,dioxane,Neutral solvents/polyols,missing,neutral,ambient,vapor diffusion - hanging drop,0
4RAL,1,dioxane,Neutral solvents/polyols,missing,missing,missing,missing,0
4RE9,1,dioxane,Neutral solvents/polyols,missing,missing,missing,missing,0
5BOQ,1,dioxane,Neutral solvents/polyols,missing,missing,missing,missing,0
6BYZ,1,dioxane,Neutral solvents/polyols,missing,missing,missing,missing,0
6EDS,1,dioxane,Neutral solvents/polyols,missing,missing,missing,missing,0
6MQ3,1,dioxane,Neutral solvents/polyols,missing,missing,missing,missing,0
7K1D,1,dioxane,Neutral solvents/polyols,missing,neutral,ambient,vapor diffusion - hanging drop,0
7K1E,1,dioxane,Neutral solvents/polyols,missing,missing,ambient,vapor diffusion - hanging drop,0
7K1F,1,dioxane,Neutral solvents/polyols,missing,neutral,ambient,vapor diffusion - hanging drop,0
8PI5,1,dioxane,Neutral solvents/polyols,missing,basic,ambient,vapor diffusion - sitting drop,0
1HTV,1,dmf,Neutral solvents/polyols,missing,neutral,ambient,vapor diffusion - hanging drop,0
3W7Y,1,dmf,Neutral solvents/polyols,missing,basic,ambient,vapor diffusion - hanging drop,0
3W7Z,1,dmf,Neutral solvents/polyols,missing,basic,ambient,vapor diffusion - hanging drop,0
3W80,1,dmf,Neutral solvents/polyols,missing,basic,ambient,vapor diffusion - hanging drop,0
1EV6,1,ethanol,Neutral solvents/polyols,high,neutral,ambient,slow cooling,0
1TGR,1,ethanol,Neutral solvents/polyols,missing,missing,missing,missing,0
1ZEG,1,ethanol,Neutral solvents/polyols,very high,neutral,missing,batch,0
1ZEH,1,ethanol,Neutral solvents/polyols,very high,neutral,missing,batch,0
2OLZ,1,ethanol,Neutral solvents/polyols,missing,missing,missing,missing,0
2OM1,1,ethanol,Neutral solvents/polyols,missing,missing,missing,missing,0
2W44,1,ethanol,Neutral solvents/polyols,mid,missing,missing,missing,0
4AJZ,1,ethanol,Neutral solvents/polyols,missing,missing,missing,missing,0
9IBB,1,ethanol,Neutral solvents/polyols,missing,mildly basic,ambient,batch,0
1IR3,1,ethylene glycol,Neutral solvents/polyols,missing,mildly basic,missing,unspecified/other,0
1M7N,1,ethylene glycol,Neutral solvents/polyols,missing,basic,cold,vapor diffusion - sitting drop,0
1P4O,1,ethylene glycol,Neutral solvents/polyols,missing,basic,cold,vapor diffusion - sitting drop,0
2BN1,1,ethylene glycol,Neutral solvents/polyols,missing,missing,missing,missing,0
2BN3,1,ethylene glycol,Neutral solvents/polyols,missing,missing,missing,missing,0
3WS3,1,ethylene glycol,Neutral solvents/polyols,missing,mildly basic,ambient,vapor diffusion - sitting drop,0
4IBM,1,ethylene glycol,Neutral solvents/polyols,missing,neutral,ambient,vapor diffusion - unspecified,0
5LIS,1,ethylene glycol,Neutral solvents/polyols,missing,missing,missing,missing,0
7QGF,1,ethylene glycol,Neutral solvents/polyols,missing,missing,missing,missing,0
8Z4B,1,ethylene glycol,Neutral solvents/polyols,missing,missing,ambient,vapor diffusion - sitting drop,0
1P4O,1,glycerol,Neutral solvents/polyols,mid,basic,cold,vapor diffusion - sitting drop,0
3LVP,1,glycerol,Neutral solvents/polyols,missing,mildly basic,ambient,vapor diffusion - hanging drop,0
3O23,1,glycerol,Neutral solvents/polyols,missing,neutral,ambient,vapor diffusion - hanging drop,0
3ZXB,1,glycerol,Neutral solvents/polyols,missing,mildly basic,missing,unspecified/other,0
4EWW,1,glycerol,Neutral solvents/polyols,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
4EWX,1,glycerol,Neutral solvents/polyols,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
4EWZ,1,glycerol,Neutral solvents/polyols,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
4EX0,1,glycerol,Neutral solvents/polyols,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
4EX1,1,glycerol,Neutral solvents/polyols,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
4EXX,1,glycerol,Neutral solvents/polyols,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
4EY1,1,glycerol,Neutral solvents/polyols,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
4EY9,1,glycerol,Neutral solvents/polyols,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
4EYD,1,glycerol,Neutral solvents/polyols,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
4EYN,1,glycerol,Neutral solvents/polyols,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
4EYP,1,glycerol,Neutral solvents/polyols,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
4F0N,1,glycerol,Neutral solvents/polyols,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
4F0O,1,glycerol,Neutral solvents/polyols,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
4F1A,1,glycerol,Neutral solvents/polyols,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
4F1B,1,glycerol,Neutral solvents/polyols,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
4F1C,1,glycerol,Neutral solvents/polyols,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
4F1D,1,glycerol,Neutral solvents/polyols,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
4F1F,1,glycerol,Neutral solvents/polyols,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
4F1G,1,glycerol,Neutral solvents/polyols,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
4F4T,1,glycerol,Neutral solvents/polyols,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
4F4V,1,glycerol,Neutral solvents/polyols,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
4F51,1,glycerol,Neutral solvents/polyols,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
4F8F,1,glycerol,Neutral solvents/polyols,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
4FG3,1,glycerol,Neutral solvents/polyols,missing,mildly acidic,ambient,vapor diffusion - hanging drop,1
4GBK,1,glycerol,Neutral solvents/polyols,missing,basic,ambient,vapor diffusion - hanging drop,0
4GBL,1,glycerol,Neutral solvents/polyols,missing,basic,ambient,vapor diffusion - hanging drop,0
4XST,1,glycerol,Neutral solvents/polyols,very high,missing,ambient,vapor diffusion - hanging drop,0
5HZN,1,glycerol,Neutral solvents/polyols,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
5WRL,1,glycerol,Neutral solvents/polyols,missing,neutral,ambient,vapor diffusion - hanging drop,0
5WRM,1,glycerol,Neutral solvents/polyols,missing,missing,ambient,vapor diffusion - hanging drop,0
7QHP,1,glycerol,Neutral solvents/polyols,missing,missing,ambient,vapor diffusion - sitting drop,1
1LK2,1,mpd,Neutral solvents/polyols,missing,neutral,ambient,vapor diffusion - sitting drop,1
1WDZ,1,mpd,Neutral solvents/polyols,missing,basic,ambient,vapor diffusion - hanging drop,0
2V5P,1,mpd,Neutral solvents/polyols,missing,basic,missing,unspecified/other,0
3HYD,1,mpd,Neutral solvents/polyols,missing,mildly acidic,ambient,vapor diffusion - hanging drop,0
4CXL,1,mpd,Neutral solvents/polyols,missing,mildly basic,missing,unspecified/other,0
4CXN,1,mpd,Neutral solvents/polyols,missing,mildly basic,missing,unspecified/other,0
5EN9,1,mpd,Neutral solvents/polyols,missing,mildly basic,ambient,vapor diffusion - hanging drop,0
5ENA,1,mpd,Neutral solvents/polyols,missing,mildly basic,ambient,vapor diffusion - hanging drop,0
8AYG,1,mpd,Neutral solvents/polyols,missing,mildly acidic,cold,vapor diffusion - hanging drop,0
8GSG,1,mpd,Neutral solvents/polyols,missing,mildly basic,cold,vapor diffusion - sitting drop,0
8RRP,1,mpd,Neutral solvents/polyols,mid,acidic,ambient,vapor diffusion - hanging drop,0
9UTJ,1,mpd,Neutral solvents/polyols,missing,missing,ambient,vapor diffusion - sitting drop,0
9UTK,1,mpd,Neutral solvents/polyols,missing,missing,ambient,vapor diffusion - sitting drop,0
