group_id,species_group_id,pdb_id,crystal_id,protein,species_name,species_major_class,species_minor_class,species_role_class,is_ion_like,is_anion,is_cation,is_metal_cation,is_monovalent_cation,is_divalent_cation,is_screen_relevant_anion,is_buffer_like,is_solvent_like,is_polymeric_precipitant,is_polyol_like,is_ionic_liquid_or_des,condition_segment_count,has_numeric_concentration,concentration_value_count,concentration_numeric_min,concentration_numeric_max,concentration_numeric_mean,concentration_unit_primary,concentration_unit_family,molar_equivalent_min,molar_equivalent_max,molar_equivalent_mean,concentration_bin,method_family,p_h,temp_k,observed_in_structure,observed_in_structure_label,explicit_entity_present_label,retained_multicopy_label,explicit_entity_count,explicit_compound_count,solvent_content_percent,solvent_content_regime,matthews_density,resolution_high_a,resolution_regime,space_group_hm
trypsin|1Y3Y|1,trypsin|1Y3Y|1|chloride,1Y3Y,1,trypsin,chloride,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,,,,missing,missing,,,,missing,vapor diffusion - hanging drop,7.0,298.0,no,0,0,0,0,0,39.15,compact,2.02,1.75,high,P 31 2 1
trypsin|1YP9|1,trypsin|1YP9|1|chloride,1YP9,1,trypsin,chloride,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,,,,missing,missing,,,,missing,vapor diffusion - hanging drop,7.0,298.0,no,0,0,0,0,0,57.7,open,2.87,2.1,medium,P 21 21 21
trypsin|1ZR0|1,trypsin|1ZR0|1|chloride,1ZR0,1,trypsin,chloride,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,,,,missing,missing,,,,missing,vapor diffusion - sitting drop,7.5,310.0,no,0,0,0,0,0,47.75,intermediate,2.35,1.8,high,P 21 21 21
trypsin|2AGE|1,trypsin|2AGE|1|chloride,2AGE,1,trypsin,chloride,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,,,,missing,missing,,,,missing,vapor diffusion - hanging drop,6.0,298.0,no,0,0,0,0,0,55.0,intermediate,2.81,1.15,high,P 21 21 21
trypsin|2AGG|1,trypsin|2AGG|1|chloride,2AGG,1,trypsin,chloride,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,,,,missing,missing,,,,missing,vapor diffusion - hanging drop,6.0,298.0,no,0,0,0,0,0,55.0,intermediate,2.81,1.28,high,P 21 21 21
trypsin|2AGI|1,trypsin|2AGI|1|chloride,2AGI,1,trypsin,chloride,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,,,,missing,missing,,,,missing,vapor diffusion - hanging drop,6.0,298.0,no,0,0,0,0,0,55.0,intermediate,2.81,1.14,high,P 21 21 21
trypsin|2AH4|1,trypsin|2AH4|1|chloride,2AH4,1,trypsin,chloride,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,,,,missing,missing,,,,missing,vapor diffusion - hanging drop,5.0,298.0,no,0,0,0,0,0,43.0,intermediate,2.19,1.13,high,P 21 21 21
trypsin|2CMY|1,trypsin|2CMY|1|chloride,2CMY,1,trypsin,chloride,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,6.0,6.0,6.0,mM,molar,0.006,0.006,0.006,trace_to_low,unspecified/other,8.0,,no,0,0,0,0,0,51.96,intermediate,2.58,2.25,medium,P 21 21 21
trypsin|2F91|1,trypsin|2F91|1|chloride,2F91,1,trypsin,chloride,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0.1,0.1,0.1,M,molar,0.1,0.1,0.1,mid,vapor diffusion - hanging drop,4.6,293.0,yes,1,1,0,1,1,40.65,intermediate,2.07,1.2,high,P 21 21 21
trypsin|2FTL|1,trypsin|2FTL|1|chloride,2FTL,1,trypsin,chloride,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,10.0,10.0,10.0,mM,molar,0.01,0.01,0.01,low_to_mid,vapor diffusion - hanging drop,7.5,298.0,no,0,0,0,0,0,61.38,open,3.19,1.6,high,I 2 2 2
trypsin|2FTM|1,trypsin|2FTM|1|chloride,2FTM,1,trypsin,chloride,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,10.0,10.0,10.0,mM,molar,0.01,0.01,0.01,low_to_mid,vapor diffusion - hanging drop,8.0,298.0,no,0,0,0,0,0,61.16,open,3.17,1.65,high,I 2 2 2
trypsin|2G5N|1,trypsin|2G5N|1|chloride,2G5N,1,trypsin,chloride,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,10.0,10.0,10.0,mM,molar,0.01,0.01,0.01,low_to_mid,vapor diffusion - hanging drop,6.5,293.0,no,0,0,0,0,0,37.45,compact,1.97,1.51,high,P 31 2 1
trypsin|2G5V|1,trypsin|2G5V|1|chloride,2G5V,1,trypsin,chloride,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,10.0,10.0,10.0,mM,molar,0.01,0.01,0.01,low_to_mid,vapor diffusion - hanging drop,6.5,293.0,no,0,0,0,0,0,37.65,compact,1.97,1.45,high,P 31 2 1
trypsin|2G8T|1,trypsin|2G8T|1|chloride,2G8T,1,trypsin,chloride,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,10.0,10.0,10.0,mM,molar,0.01,0.01,0.01,low_to_mid,vapor diffusion - hanging drop,6.5,293.0,no,0,0,0,0,0,37.96,compact,1.98,1.41,high,P 31 2 1
trypsin|2IJO|1,trypsin|2IJO|1|chloride,2IJO,1,trypsin,chloride,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0.2,0.2,0.2,M,molar,0.2,0.2,0.2,mid,vapor diffusion - hanging drop,8.5,298.0,no,0,0,0,0,0,37.5,compact,1.97,2.3,medium,P 21 21 21
trypsin|2ZVX|1,trypsin|2ZVX|1|chloride,2ZVX,1,trypsin,chloride,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0.2,0.2,0.2,M,molar,0.2,0.2,0.2,mid,vapor diffusion - hanging drop,8.5,293.0,no,0,0,0,0,0,42.74,intermediate,2.15,1.09,high,P 1 21 1
trypsin|3BEU|1,trypsin|3BEU|1|chloride,3BEU,1,trypsin,chloride,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,50.0,50.0,50.0,mM,molar,0.05,0.05,0.05,low_to_mid,vapor diffusion - hanging drop,6.0,298.0,no,0,0,0,0,0,37.52,compact,1.97,1.05,high,P 21 21 21
trypsin|3GYM|1,trypsin|3GYM|1|chloride,3GYM,1,trypsin,chloride,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0.2,0.2,0.2,M,molar,0.2,0.2,0.2,mid,vapor diffusion - sitting drop,8.0,293.0,no,0,0,0,0,0,53.26,intermediate,2.63,2.8,lower,P 21 21 21
trypsin|3IIR|1,trypsin|3IIR|1|chloride,3IIR,1,trypsin,chloride,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,2,1,2,0.08,0.08,0.08,M,molar,0.08,0.08,0.08,low_to_mid,vapor diffusion - sitting drop,8.0,293.0,no,0,0,0,0,0,52.86,intermediate,2.61,2.9,lower,P 43 21 2
trypsin|3M7Q|1,trypsin|3M7Q|1|chloride,3M7Q,1,trypsin,chloride,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0.2,0.2,0.2,M,molar,0.2,0.2,0.2,mid,vapor diffusion - sitting drop,5.5,288.15,no,0,0,0,0,0,46.32,intermediate,2.29,1.7,high,P 21 21 21
trypsin|3RDZ|1,trypsin|3RDZ|1|chloride,3RDZ,1,trypsin,chloride,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,200.0,200.0,200.0,mM,molar,0.2,0.2,0.2,mid,vapor diffusion - hanging drop,8.0,291.0,no,0,0,0,0,0,43.58,intermediate,2.18,2.26,medium,P 1 21 1
trypsin|4AB8|1,trypsin|4AB8|1|chloride,4AB8,1,trypsin,chloride,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,1,1,2,4.0,10.0,7.0,mM,molar,0.004,0.01,0.007,trace_to_low,unspecified/other,5.8,,no,0,0,0,0,0,36.1,compact,1.92,1.6,high,P 31 2 1
trypsin|4AB9|1,trypsin|4AB9|1|chloride,4AB9,1,trypsin,chloride,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,1,1,2,4.0,10.0,7.0,mM,molar,0.004,0.01,0.007,trace_to_low,unspecified/other,5.8,,no,0,0,0,0,0,36.1,compact,1.92,1.2,high,P 21 21 21
trypsin|4ABA|1,trypsin|4ABA|1|chloride,4ABA,1,trypsin,chloride,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,1,1,2,4.0,10.0,7.0,mM,molar,0.004,0.01,0.007,trace_to_low,unspecified/other,5.8,,no,0,0,0,0,0,36.1,compact,1.92,1.25,high,P 21 21 21
trypsin|4ABB|1,trypsin|4ABB|1|chloride,4ABB,1,trypsin,chloride,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,1,1,2,4.0,10.0,7.0,mM,molar,0.004,0.01,0.007,trace_to_low,unspecified/other,5.8,,no,0,0,0,0,0,36.1,compact,1.92,1.25,high,P 21 21 21
trypsin|4ABD|1,trypsin|4ABD|1|chloride,4ABD,1,trypsin,chloride,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,1,1,2,4.0,10.0,7.0,mM,molar,0.004,0.01,0.007,trace_to_low,unspecified/other,5.8,,no,0,0,0,0,0,36.1,compact,1.92,1.23,high,P 21 21 21
trypsin|4ABE|1,trypsin|4ABE|1|chloride,4ABE,1,trypsin,chloride,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,1,1,2,4.0,10.0,7.0,mM,molar,0.004,0.01,0.007,trace_to_low,unspecified/other,5.8,,yes,1,1,0,1,1,36.1,compact,1.92,1.3,high,P 21 21 21
trypsin|4ABF|1,trypsin|4ABF|1|chloride,4ABF,1,trypsin,chloride,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,1,1,2,4.0,10.0,7.0,mM,molar,0.004,0.01,0.007,trace_to_low,unspecified/other,5.8,,yes,1,1,0,1,1,36.1,compact,1.92,1.3,high,P 21 21 21
trypsin|4ABG|1,trypsin|4ABG|1|chloride,4ABG,1,trypsin,chloride,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,1,1,2,4.0,10.0,7.0,mM,molar,0.004,0.01,0.007,trace_to_low,unspecified/other,5.8,,yes,1,1,0,1,1,36.1,compact,1.92,1.52,high,P 31 2 1
trypsin|4ABH|1,trypsin|4ABH|1|chloride,4ABH,1,trypsin,chloride,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,1,1,2,4.0,10.0,7.0,mM,molar,0.004,0.01,0.007,trace_to_low,unspecified/other,5.8,,no,0,0,0,0,0,36.1,compact,1.92,1.25,high,P 21 21 21
trypsin|4M7G|1,trypsin|4M7G|1|chloride,4M7G,1,trypsin,chloride,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,10.0,10.0,10.0,mM,molar,0.01,0.01,0.01,low_to_mid,vapor diffusion - sitting drop,7.9,298.0,no,0,0,0,0,0,45.62,intermediate,2.26,0.79,high,P 21 21 21
trypsin|4MTB|1,trypsin|4MTB|1|chloride,4MTB,1,trypsin,chloride,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,10.0,10.0,10.0,mM,molar,0.01,0.01,0.01,low_to_mid,vapor diffusion - hanging drop,8.0,289.0,no,0,0,0,0,0,39.1,compact,2.02,1.22,high,P 31 2 1
trypsin|5DJ7|1,trypsin|5DJ7|1|chloride,5DJ7,1,trypsin,chloride,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,20.0,20.0,20.0,mM,molar,0.02,0.02,0.02,low_to_mid,vapor diffusion - sitting drop,8.0,298.0,no,0,0,0,0,0,42.9,intermediate,2.15,0.87,high,P 1 21 1
trypsin|5DKM|1,trypsin|5DKM|1|chloride,5DKM,1,trypsin,chloride,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,120.0,120.0,120.0,mM,molar,0.12,0.12,0.12,mid,vapor diffusion - sitting drop,6.0,298.0,no,0,0,0,0,0,43.25,intermediate,2.17,0.87,high,P 1 21 1
trypsin|5GXP|1,trypsin|5GXP|1|chloride,5GXP,1,trypsin,chloride,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0.1,0.1,0.1,M,molar,0.1,0.1,0.1,mid,vapor diffusion - hanging drop,4.6,293.0,no,0,0,0,0,0,68.22,open,3.87,2.8,lower,P 21 21 21
trypsin|6D3X|1,trypsin|6D3X|1|chloride,6D3X,1,trypsin,chloride,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0.1,0.1,0.1,M,molar,0.1,0.1,0.1,mid,vapor diffusion - hanging drop,4.5,293.0,no,0,0,0,0,0,46.36,intermediate,2.29,1.8,high,P 21 21 21
trypsin|1EJA|1,trypsin|1EJA|1|formate,1EJA,1,trypsin,formate,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,4.0,4.0,4.0,M,molar,4.0,4.0,4.0,very_high,vapor diffusion - sitting drop,7.7,298.0,no,0,0,0,0,0,49.85,intermediate,2.45,2.7,lower,P 41 21 2
trypsin|1W7Z|1,trypsin|1W7Z|1|formate,1W7Z,1,trypsin,formate,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,1,1,2,0.1,2.0,1.05,M,molar,0.1,2.0,1.05,high,unspecified/other,4.6,,yes,1,1,0,1,1,48.0,intermediate,2.58,1.68,high,C 1 2 1
trypsin|3AUD|1,trypsin|3AUD|1|formate,3AUD,1,trypsin,formate,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,4.0,4.0,4.0,M,molar,4.0,4.0,4.0,very_high,vapor diffusion - hanging drop,7.0,293.0,no,0,0,0,0,0,47.28,intermediate,2.33,1.94,medium,P 65 2 2
trypsin|3L33|1,trypsin|3L33|1|formate,3L33,1,trypsin,formate,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,4.0,4.0,4.0,M,molar,4.0,4.0,4.0,very_high,vapor diffusion - hanging drop,,298.0,yes,1,1,0,1,1,62.94,open,3.32,2.48,medium,P 2 21 21
trypsin|4AN6|1,trypsin|4AN6|1|formate,4AN6,1,trypsin,formate,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,1,1,2,0.2,25.0,12.6,mixed,mixed,0.2,0.2,0.2,mid,unspecified/other,7.0,,no,0,0,0,0,0,22.39,compact,1.58,1.93,medium,P 21 21 21
trypsin|6D3Z|1,trypsin|6D3Z|1|formate,6D3Z,1,trypsin,formate,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1.0,1.0,1.0,M,molar,1.0,1.0,1.0,high,vapor diffusion - hanging drop,4.5,293.0,no,0,0,0,0,0,59.52,open,3.04,2.0,medium,P 63
trypsin|3RDY|1,trypsin|3RDY|1|iodide,3RDY,1,trypsin,iodide,ion,anion,anion,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,100.0,100.0,100.0,mM,molar,0.1,0.1,0.1,mid,vapor diffusion - hanging drop,4.4,291.0,no,0,0,0,0,0,50.75,intermediate,2.5,1.84,medium,P 43 21 2
trypsin|1FY8|1,trypsin|1FY8|1|lithium,1FY8,1,trypsin,lithium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,,,,missing,missing,,,,missing,vapor diffusion - hanging drop,8.5,298.0,no,0,0,0,0,0,49.91,intermediate,2.46,1.8,high,P 32 2 1
trypsin|2F3C|1,trypsin|2F3C|1|lithium,2F3C,1,trypsin,lithium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0.2,0.2,0.2,M,molar,0.2,0.2,0.2,mid,vapor diffusion - sitting drop,8.5,303.0,no,0,0,0,0,0,41.36,intermediate,2.1,2.5,medium,P 21 21 21
trypsin|2ILN|1,trypsin|2ILN|1|lithium,2ILN,1,trypsin,lithium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1.5,1.5,1.5,M,molar,1.5,1.5,1.5,very_high,,,,no,0,0,0,0,0,,,,,,
trypsin|2ZJX|1,trypsin|2ZJX|1|lithium,2ZJX,1,trypsin,lithium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,,,,missing,missing,,,,missing,vapor diffusion - hanging drop,8.7,293.0,no,0,0,0,0,0,43.14,intermediate,2.16,1.09,high,P 1 21 1
trypsin|2ZVX|1,trypsin|2ZVX|1|lithium,2ZVX,1,trypsin,lithium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0.2,0.2,0.2,M,molar,0.2,0.2,0.2,mid,vapor diffusion - hanging drop,8.5,293.0,no,0,0,0,0,0,42.74,intermediate,2.15,1.09,high,P 1 21 1
trypsin|3A7T|1,trypsin|3A7T|1|lithium,3A7T,1,trypsin,lithium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0.2,0.2,0.2,M,molar,0.2,0.2,0.2,mid,vapor diffusion - sitting drop,8.5,277.0,no,0,0,0,0,0,45.79,intermediate,2.27,1.75,high,P 21 21 21
trypsin|3A7V|1,trypsin|3A7V|1|lithium,3A7V,1,trypsin,lithium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0.2,0.2,0.2,M,molar,0.2,0.2,0.2,mid,vapor diffusion - sitting drop,8.5,277.0,no,0,0,0,0,0,45.9,intermediate,2.27,1.75,high,P 21 21 21
trypsin|3A7W|1,trypsin|3A7W|1|lithium,3A7W,1,trypsin,lithium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0.2,0.2,0.2,M,molar,0.2,0.2,0.2,mid,vapor diffusion - sitting drop,8.5,277.0,no,0,0,0,0,0,45.91,intermediate,2.27,1.75,high,P 21 21 21
trypsin|3A7X|1,trypsin|3A7X|1|lithium,3A7X,1,trypsin,lithium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0.2,0.2,0.2,M,molar,0.2,0.2,0.2,mid,vapor diffusion - sitting drop,8.5,277.0,no,0,0,0,0,0,43.15,intermediate,2.16,1.75,high,P 21 21 21
trypsin|3A7Y|1,trypsin|3A7Y|1|lithium,3A7Y,1,trypsin,lithium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0.2,0.2,0.2,M,molar,0.2,0.2,0.2,mid,vapor diffusion - sitting drop,8.5,277.0,no,0,0,0,0,0,45.82,intermediate,2.27,1.81,medium,P 21 21 21
trypsin|3A7Z|1,trypsin|3A7Z|1|lithium,3A7Z,1,trypsin,lithium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0.2,0.2,0.2,M,molar,0.2,0.2,0.2,mid,vapor diffusion - sitting drop,8.5,277.0,no,0,0,0,0,0,45.74,intermediate,2.27,1.8,high,P 21 21 21
trypsin|3A80|1,trypsin|3A80|1|lithium,3A80,1,trypsin,lithium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0.2,0.2,0.2,M,molar,0.2,0.2,0.2,mid,vapor diffusion - sitting drop,8.5,277.0,no,0,0,0,0,0,43.56,intermediate,2.18,1.75,high,P 21 21 21
trypsin|3A81|1,trypsin|3A81|1|lithium,3A81,1,trypsin,lithium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0.2,0.2,0.2,M,molar,0.2,0.2,0.2,mid,vapor diffusion - sitting drop,8.5,277.0,no,0,0,0,0,0,45.97,intermediate,2.28,1.78,high,P 21 21 21
trypsin|3A82|1,trypsin|3A82|1|lithium,3A82,1,trypsin,lithium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0.2,0.2,0.2,M,molar,0.2,0.2,0.2,mid,vapor diffusion - sitting drop,8.5,277.0,no,0,0,0,0,0,45.63,intermediate,2.26,1.75,high,P 21 21 21
trypsin|3A83|1,trypsin|3A83|1|lithium,3A83,1,trypsin,lithium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0.2,0.2,0.2,M,molar,0.2,0.2,0.2,mid,vapor diffusion - sitting drop,8.5,277.0,no,0,0,0,0,0,45.87,intermediate,2.27,1.78,high,P 21 21 21
trypsin|3A84|1,trypsin|3A84|1|lithium,3A84,1,trypsin,lithium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0.2,0.2,0.2,M,molar,0.2,0.2,0.2,mid,vapor diffusion - sitting drop,8.5,277.0,no,0,0,0,0,0,45.38,intermediate,2.25,1.75,high,P 21 21 21
trypsin|3A85|1,trypsin|3A85|1|lithium,3A85,1,trypsin,lithium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0.2,0.2,0.2,M,molar,0.2,0.2,0.2,mid,vapor diffusion - sitting drop,8.5,277.0,no,0,0,0,0,0,43.49,intermediate,2.18,1.75,high,P 21 21 21
trypsin|3A86|1,trypsin|3A86|1|lithium,3A86,1,trypsin,lithium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0.2,0.2,0.2,M,molar,0.2,0.2,0.2,mid,vapor diffusion - sitting drop,8.5,277.0,no,0,0,0,0,0,43.18,intermediate,2.16,1.75,high,P 21 21 21
trypsin|3A87|1,trypsin|3A87|1|lithium,3A87,1,trypsin,lithium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0.2,0.2,0.2,M,molar,0.2,0.2,0.2,mid,vapor diffusion - sitting drop,8.5,277.0,no,0,0,0,0,0,45.79,intermediate,2.27,1.75,high,P 21 21 21
trypsin|3A88|1,trypsin|3A88|1|lithium,3A88,1,trypsin,lithium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0.2,0.2,0.2,M,molar,0.2,0.2,0.2,mid,vapor diffusion - sitting drop,8.5,277.0,no,0,0,0,0,0,45.74,intermediate,2.27,1.75,high,P 21 21 21
trypsin|3A89|1,trypsin|3A89|1|lithium,3A89,1,trypsin,lithium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0.2,0.2,0.2,M,molar,0.2,0.2,0.2,mid,vapor diffusion - sitting drop,8.5,277.0,no,0,0,0,0,0,45.87,intermediate,2.27,1.8,high,P 21 21 21
trypsin|3A8A|1,trypsin|3A8A|1|lithium,3A8A,1,trypsin,lithium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0.2,0.2,0.2,M,molar,0.2,0.2,0.2,mid,vapor diffusion - sitting drop,8.5,277.0,no,0,0,0,0,0,45.48,intermediate,2.26,1.4,high,P 21 21 21
trypsin|3A8B|1,trypsin|3A8B|1|lithium,3A8B,1,trypsin,lithium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0.2,0.2,0.2,M,molar,0.2,0.2,0.2,mid,vapor diffusion - sitting drop,8.5,277.0,no,0,0,0,0,0,45.47,intermediate,2.26,1.75,high,P 21 21 21
trypsin|3A8C|1,trypsin|3A8C|1|lithium,3A8C,1,trypsin,lithium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0.2,0.2,0.2,M,molar,0.2,0.2,0.2,mid,vapor diffusion - sitting drop,8.5,277.0,no,0,0,0,0,0,43.42,intermediate,2.17,1.85,medium,P 21 21 21
trypsin|3A8D|1,trypsin|3A8D|1|lithium,3A8D,1,trypsin,lithium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0.2,0.2,0.2,M,molar,0.2,0.2,0.2,mid,vapor diffusion - sitting drop,8.5,277.0,no,0,0,0,0,0,43.65,intermediate,2.18,1.75,high,P 21 21 21
trypsin|3ATI|1,trypsin|3ATI|1|lithium,3ATI,1,trypsin,lithium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0.2,0.2,0.2,M,molar,0.2,0.2,0.2,mid,vapor diffusion - sitting drop,8.5,277.0,no,0,0,0,0,0,45.52,intermediate,2.26,1.71,high,P 21 21 21
trypsin|3ATK|1,trypsin|3ATK|1|lithium,3ATK,1,trypsin,lithium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0.2,0.2,0.2,M,molar,0.2,0.2,0.2,mid,vapor diffusion - sitting drop,8.5,277.0,no,0,0,0,0,0,45.64,intermediate,2.26,1.74,high,P 21 21 21
trypsin|3ATL|1,trypsin|3ATL|1|lithium,3ATL,1,trypsin,lithium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0.2,0.2,0.2,M,molar,0.2,0.2,0.2,mid,vapor diffusion - sitting drop,8.5,277.0,no,0,0,0,0,0,45.56,intermediate,2.26,1.74,high,P 21 21 21
trypsin|3ATM|1,trypsin|3ATM|1|lithium,3ATM,1,trypsin,lithium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0.2,0.2,0.2,M,molar,0.2,0.2,0.2,mid,vapor diffusion - sitting drop,8.5,277.0,no,0,0,0,0,0,45.55,intermediate,2.26,1.72,high,P 21 21 21
trypsin|3AUC|1,trypsin|3AUC|1|lithium,3AUC,1,trypsin,lithium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0.2,0.2,0.2,M,molar,0.2,0.2,0.2,mid,vapor diffusion - hanging drop,8.5,293.0,no,0,0,0,0,0,40.07,intermediate,2.05,1.91,medium,C 1 2 1
trypsin|3AUE|1,trypsin|3AUE|1|lithium,3AUE,1,trypsin,lithium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0.2,0.2,0.2,M,molar,0.2,0.2,0.2,mid,vapor diffusion - hanging drop,8.5,293.0,no,0,0,0,0,0,44.29,intermediate,2.21,2.28,medium,P 1 21 1
trypsin|3AUG|1,trypsin|3AUG|1|lithium,3AUG,1,trypsin,lithium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0.2,0.2,0.2,M,molar,0.2,0.2,0.2,mid,vapor diffusion - hanging drop,8.5,293.0,no,0,0,0,0,0,40.41,intermediate,2.06,1.4,high,C 1 2 1
trypsin|3AUH|1,trypsin|3AUH|1|lithium,3AUH,1,trypsin,lithium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0.2,0.2,0.2,M,molar,0.2,0.2,0.2,mid,vapor diffusion - hanging drop,8.5,293.0,no,0,0,0,0,0,42.2,intermediate,2.13,1.2,high,P 1 21 1
trypsin|3AUI|1,trypsin|3AUI|1|lithium,3AUI,1,trypsin,lithium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0.2,0.2,0.2,M,molar,0.2,0.2,0.2,mid,vapor diffusion - hanging drop,4.7,293.0,no,0,0,0,0,0,42.05,intermediate,2.12,1.85,medium,C 1 2 1
trypsin|3CI7|1,trypsin|3CI7|1|lithium,3CI7,1,trypsin,lithium,ion,cation,cation,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,,,,missing,missing,,,,missing,vapor diffusion - hanging drop,8.7,293.0,no,0,0,0,0,0,42.39,intermediate,2.13,1.4,high,P 21 21 21
